Solution,Power,Latency,Cost
0,429.8247638974278,2231.6333270935984,129.77558854270683
1,429.8247638974278,2231.6333270935984,129.77558854270683
2,426.8314889520797,2217.01845601543,130.57186732506696
3,420.3944542265142,2246.2772728658256,129.8768965760705
4,422.7352486565745,2239.3462249015943,129.9246411600843
5,417.1967256203432,2287.011994337255,129.21171499474437
6,428.37315392386034,2240.3891173976317,129.7615668549624
7,422.0571867009886,2257.545229714615,126.73237967267886
8,429.21294230546226,2210.2094700239395,130.90935142855255
9,422.10114400923095,2243.8884166081743,129.63966622830506
10,439.6006472345206,2223.6849538089987,128.42197326628877
11,430.4963176810691,2228.7779455510727,128.9225155373137
