Epoch,FrontSize,ArchiveSize,Time
1,58,8,7.928767681121826
2,57,7,8.193042755126953
3,58,8,8.758563041687012
4,59,9,8.26887321472168
5,61,11,8.059434652328491
6,56,6,8.42345905303955
7,63,13,8.10935091972351
8,63,13,8.52524209022522
9,63,13,9.14449954032898
10,68,18,8.254963159561157
11,63,13,8.567137002944946
12,67,17,8.687752962112427
13,59,9,8.431406259536743
14,63,13,8.060463428497314
15,60,10,8.900179862976074
16,61,11,8.662789344787598
17,62,12,8.9281485080719
18,61,11,9.457655191421509
19,60,10,8.066415548324585
20,59,9,8.35068678855896
21,59,9,9.123555660247803
22,59,9,8.057437896728516
23,60,10,8.708720207214355
24,58,8,8.87924861907959
25,61,11,8.94004511833191
26,58,8,9.135556697845459
27,61,11,8.183100461959839
28,59,9,8.696731328964233
29,62,12,8.360659837722778
30,60,10,8.937051057815552
31,65,15,9.842663049697876
32,63,13,10.179776430130005
33,66,16,10.432153940200806
34,65,15,9.39585280418396
35,68,18,8.854306697845459
36,72,22,9.18744945526123
37,76,26,11.142152786254883
38,75,25,11.114258289337158
39,76,26,10.634544134140015
40,76,26,9.904500007629395
41,78,28,10.195750951766968
42,77,27,10.858944177627563
43,76,26,11.720601797103882
44,77,27,11.674758434295654
45,74,24,8.539150953292847
46,79,29,10.139898300170898
47,78,28,10.88890528678894
48,82,32,10.109914779663086
49,86,36,9.766900777816772
50,86,36,9.963303804397583
51,85,35,9.716998100280762
52,87,37,10.38225269317627
53,86,36,10.053065299987793
54,87,37,8.551153659820557
55,88,38,9.141503810882568
56,91,41,8.141214370727539
57,88,38,8.601018905639648
58,89,39,8.881251335144043
59,88,38,9.729951858520508
60,87,37,9.595286130905151
61,84,34,9.594330310821533
62,83,33,9.006895303726196
63,83,33,9.22232437133789
64,86,36,8.405508518218994
65,84,34,9.779829025268555
66,87,37,8.969035387039185
67,84,34,9.811709642410278
68,88,38,10.496946096420288
69,86,36,10.04013180732727
70,89,39,9.841665029525757
71,86,36,10.380189180374146
72,88,38,9.749911308288574
73,87,37,8.812418222427368
74,88,38,8.606970310211182
75,85,35,9.841664552688599
76,86,36,9.95444941520691
77,88,38,10.22663688659668
78,88,38,10.552759885787964
79,87,37,10.015201807022095
80,91,41,10.924800157546997
81,91,41,11.779445171356201
82,92,42,12.176418542861938
83,95,45,12.231270551681519
84,94,44,11.291784763336182
85,96,46,10.584675550460815
86,94,44,9.56839656829834
87,97,47,11.067384243011475
88,97,47,11.31971025466919
89,100,50,10.062075138092041
90,98,48,11.566893339157104
91,100,50,13.46995496749878
92,100,50,13.377238512039185
93,96,46,10.644808769226074
94,100,50,11.73658275604248
95,100,50,11.918071031570435
96,100,50,11.751586437225342
97,100,50,10.803109645843506
98,100,50,10.908458709716797
99,100,50,12.305066108703613
100,100,50,12.328076601028442
100,100,50,991.9638206958771
