Solution,Power,Latency,Cost
0,63.95619077290812,345.9843771672119,21.743791259516634
1,65.24408708729169,345.78608954636974,19.985580490354167
2,65.5928631356093,387.057790396958,18.452031873903557
3,64.58214997197598,358.4468710909773,21.016910867959595
4,61.915569127618994,371.6413479070582,18.869195099427532
5,61.637871334920796,365.28890902672566,19.04975131042861
6,67.20496148395947,340.2170642103012,21.054342209070004
7,66.56278823965953,338.3179252905609,21.30143428209498
8,64.17453456929209,362.1453527786991,20.829006622169352
9,65.87144011711102,349.932484592572,19.042809524262672
10,63.47179834332323,353.0418513985789,21.925793041109834
11,67.8837387209619,386.2510257975141,18.052941110066847
12,62.334064315359235,363.11870537276786,19.357659902614966
13,74.84892279600994,332.45868013362514,21.514201205906375
