Solution,Power,Latency,Cost
0,688.8269154861875,3791.4080698216453,201.349322173954
1,688.8269154861875,3791.4080698216453,201.349322173954
2,692.3901863595829,3821.7636020393456,195.72138868745253
3,692.7731401996386,3784.5145419381033,197.84741693873886
4,694.4465502395889,3773.2572644116563,194.36989460042798
5,674.8114191824816,3827.27212499619,189.6988287999188
6,684.9881858212872,3809.444787720298,197.46173305576406
7,682.7197959270371,3821.636602883383,197.49624871903242
8,678.2660558834333,3827.2147656740817,197.4080180245831
9,690.8123907876268,3817.5286176378418,196.88669644239639
