Solution,Power,Latency,Cost
0,515.3349776721217,2844.809967798284,151.2653439943381
1,497.6143239230835,2813.0309891892616,155.13160297781596
2,535.9565717297295,2708.2552299883923,164.67785644546487
3,502.40443677622494,2757.0499206722207,161.56116110145885
4,500.19889285396823,2802.9746779645156,152.99641064863806
5,495.81582844733543,2831.587313165553,155.93450064673007
6,503.99967882077067,2751.9196070001103,156.94101656120895
7,525.2891845209393,2726.1441980843797,159.92606511435625
8,506.7343748694125,2734.155393184419,155.17945950099227
9,524.3637892529264,2725.0009965647187,160.19265442052935
10,497.6941467229251,2769.0043990855347,155.58609792997825
