Epoch,Power,Latency,Cost
0.0,64.02104972368703,357.1753070118415,21.06566616625606
0.0,88.68234955213477,543.1344461845025,15.189630065801039
0.0,88.68234955213477,543.1344461845025,15.189630065801039
0.0,67.50850054436661,358.7141936200295,20.91161018810036
0.0,64.02104972368703,357.1753070118415,21.06566616625606
0.0,69.90946021086096,352.5773245547563,21.554902653002973
0.0,62.78048122569946,362.9660976591881,19.49011488623496
0.0,70.62734111541586,352.31456512309325,21.368944458186103
0.0,61.77018790227632,370.50154291969716,18.037398604322362
0.0,70.15394511427107,353.5468577039085,21.024527575169035
0.0,61.775576616699915,366.94284012546376,20.119156440701577
0.0,70.635189291937,350.0238512418714,21.398224836831954
0.0,64.33933687295884,353.87730544422783,21.392428707962964
0.0,67.50850054436661,358.7141936200295,20.91161018810036
0.0,88.68234955213477,543.1344461845025,15.189630065801039
0.0,71.23315243012841,356.3752747003046,20.87130472784713
0.0,66.42164465738988,361.2620257652274,20.088357928266838
0.0,75.79775440033258,338.54285427835435,21.7243653035891
0.0,61.56682661561829,370.8042768605373,17.91040741558916
0.0,61.775576616699915,366.94284012546376,20.119156440701577
0.0,69.90946021086096,352.5773245547563,21.554902653002973
0.0,88.68234955213477,543.1344461845025,15.189630065801039
0.0,61.56682661561829,370.8042768605373,17.91040741558916
0.0,68.08775314601438,350.64058625460007,22.092122640007926
0.0,88.68234955213477,543.1344461845025,15.189630065801039
0.0,62.78048122569946,362.9660976591881,19.49011488623496
0.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,64.02104972368703,357.1753070118415,21.06566616625606
1.0,61.56682661561829,370.8042768605373,17.91040741558916
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,64.02104972368703,357.1753070118415,21.06566616625606
1.0,67.50850054436661,358.7141936200295,20.91161018810036
1.0,68.08775314601438,350.64058625460007,22.092122640007926
1.0,66.42164465738988,361.2620257652274,20.088357928266838
1.0,70.635189291937,350.0238512418714,21.398224836831954
1.0,71.23315243012841,356.3752747003046,20.87130472784713
1.0,64.33933687295884,353.87730544422783,21.392428707962964
1.0,75.79775440033258,338.54285427835435,21.7243653035891
1.0,69.90946021086096,352.5773245547563,21.554902653002973
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,61.775576616699915,366.94284012546376,20.119156440701577
1.0,64.02104972368703,357.1753070118415,21.06566616625606
1.0,61.56682661561829,370.8042768605373,17.91040741558916
1.0,69.90946021086096,352.5773245547563,21.554902653002973
1.0,70.15394511427107,353.5468577039085,21.024527575169035
1.0,67.50850054436661,358.7141936200295,20.91161018810036
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,69.90946021086096,352.5773245547563,21.554902653002973
1.0,77.08877111768902,335.6347815191599,21.326480966807473
1.0,63.76761109379056,369.84446887973843,18.35867376414172
1.0,70.15394511427107,353.5468577039085,21.024527575169035
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,61.775576616699915,366.94284012546376,20.119156440701577
1.0,67.50850054436661,358.7141936200295,20.91161018810036
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,61.56682661561829,370.8042768605373,17.91040741558916
1.0,68.08775314601438,350.64058625460007,22.092122640007926
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,61.77018790227632,370.50154291969716,18.037398604322362
1.0,67.50850054436661,358.7141936200295,20.91161018810036
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,65.55190683223526,353.2538067184227,21.20238185414491
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,71.23315243012841,356.3752747003046,20.87130472784713
1.0,88.68234955213477,543.1344461845025,15.189630065801039
1.0,61.56682661561829,370.8042768605373,17.91040741558916
