Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
300,NSGA-II,0,0.08092485549132948,5.467700991497521,40.27008116197569,0.5439434767691028,33960140.87010728,0.8135316125335547
300,NSGA-II,1,0.06936416184971098,4.2842167105221405,43.53017179823985,0.6297622560230582,33310817.24118499,0.7979767507055736
300,NSGA-II,2,0.08092485549132948,4.510941027432792,41.91383312567338,0.09940486522848037,33663671.74991307,0.8064295512570567
300,NSGA-II,3,0.06936416184971098,4.617614548838648,40.708341557810016,0.09800386200473901,33216046.661316983,0.7957064755922975
300,NSGA-II,4,0.08092485549132948,4.177901039590113,41.60546126169166,0.08390382899174252,33506007.603008784,0.802652630302566
300,NSGA-II,5,0.046242774566473986,7.250668654313221,39.881733215175345,0.8889579315654605,33592243.97109722,0.804718464241782
300,NSGA-II,6,0.08670520231213873,6.318805661436085,38.5184137239222,0.34038697656634687,34589592.184229344,0.8286104234415458
300,NSGA-II,7,0.09826589595375723,4.1625196053189235,41.27800944615448,0.1515066456523202,33588443.58385953,0.8046274241259722
300,NSGA-II,8,0.06358381502890173,4.700489891116411,41.507177367394526,0.33129655664310287,33831920.83706753,0.8104600395787513
300,NSGA-II,9,0.04046242774566474,8.506949321469977,45.12562225112746,0.6159110195854743,33617129.1739571,0.805314601321668
300,NSGA-III,0,0.028901734104046242,7.2534298588531625,42.021876724631795,0.22655971831603633,33242462.803456698,0.7963392870636642
300,NSGA-III,1,0.05202312138728324,4.05977289256517,41.66832047722667,2.2455000800052156,34379741.280572824,0.8235833434686949
300,NSGA-III,2,0.07514450867052024,5.03306515317268,40.43597910573555,0.617082769015879,33349590.986580823,0.7989055945444873
300,NSGA-III,3,0.06358381502890173,5.101108104195795,42.529950371712104,0.12152705409001187,33307236.35667494,0.7978909688838521
300,NSGA-III,4,0.046242774566473986,9.483627930214572,39.297073824152264,6.288120387651519,33487216.319174256,0.8022024760026191
300,NSGA-III,5,0.057803468208092484,4.764808341939962,41.629488350169844,0.1567762281619761,34050391.39330887,0.8156936075015089
300,NSGA-III,6,0.03468208092485549,6.189690024675472,41.775957806458734,2.2937539971772503,35451717.675254636,0.8492630568803384
300,NSGA-III,7,0.07514450867052024,6.263854346074193,39.638876054011774,1.4180344777990472,34666230.12213017,0.830446322339615
300,NSGA-III,8,0.05202312138728324,4.622807338543762,41.24505481062389,0.47946403644574365,34131483.388608,0.8176362055004863
300,NSGA-III,9,0.09248554913294797,4.51793603288259,42.17508642912164,0.1220763254716113,33430882.41344456,0.8008529700231273
300,MO-ALO,0,0.2832369942196532,0.5675302435215337,44.54461973322629,0.018676080523638987,38817909.14530976,0.9299018029092501
300,MO-ALO,1,0.1907514450867052,1.3154431285380739,43.771229618336285,0.2957661035621487,38455436.00598698,0.9212185834060905
300,MO-ALO,2,0.2254335260115607,0.5510165701803729,41.736061769943035,0.030973131623250962,38385574.58482423,0.9195450192465717
300,MO-ALO,3,0.1676300578034682,0.6193177734964437,45.17138422290154,0.030159852853460165,37603410.69595929,0.9008079046919643
300,MO-ALO,4,0.28901734104046245,1.4261428607055493,41.38198689543959,0.0205838732193469,38516464.860010214,0.9226805591444862
300,MO-ALO,5,0.2543352601156069,0.6982494887178847,41.01568105393498,0.33024969968258105,38578989.95037855,0.9241783779487637
300,MO-ALO,6,0.15028901734104047,1.1672567709924968,42.385677191013436,0.25120724585040843,36897527.74183285,0.8838981368518694
300,MO-ALO,7,0.2138728323699422,1.2078863457937976,42.247236254112984,0.06313068622341869,38111882.86576911,0.9129886016394829
300,MO-ALO,8,0.2774566473988439,0.9334892079698119,41.34072643379251,0.07080891932308511,38638625.95922674,0.9256069874068016
300,MO-ALO,9,0.2023121387283237,1.4395019738359855,44.16155370211735,0.062399195763412955,37146907.06356172,0.88987213921289
300,MO-SSA,0,0.2658959537572254,2.470458294571295,2.647625439042533,0.37493922539797264,38786995.64171352,0.9291612549672995
300,MO-SSA,1,0.27167630057803466,2.7929769638822464,2.1415498233439196,0.2147286352999145,37605905.385069996,0.9008676661771349
300,MO-SSA,2,0.28901734104046245,2.224038456612567,1.8893426998726501,0.17480064594216516,38267616.827232026,0.9167192840674431
300,MO-SSA,3,0.2774566473988439,2.5802731856182173,1.423723054168328,0.27206048316832654,38793206.559921935,0.9293100405193009
300,MO-SSA,4,0.27167630057803466,3.8298076899033204,1.8860885493607646,0.13878999904236583,37589408.09293627,0.9004724655587594
300,MO-SSA,5,0.24277456647398843,3.324962440293525,2.04030936867778,0.17689580014695483,37839777.51815278,0.9064701863280739
300,MO-SSA,6,0.2832369942196532,3.3852559624169416,1.465533620995684,0.16424489251751004,38410214.62836669,0.9201352834163425
300,MO-SSA,7,0.26011560693641617,2.768462801098306,1.8328406610980688,0.3930333085065855,38373454.3616222,0.9192546734331216
300,MO-SSA,8,0.27167630057803466,1.9559408174123747,2.55384886283028,0.39872397430744927,38358105.42759876,0.9188869822891267
300,MO-SSA,9,0.24277456647398843,2.0786082080897748,2.077378907364583,0.29969391597394324,38309968.99905449,0.9177338508435002
