Epoch,FrontSize,ArchiveSize,Time
1,64,14,8.701234102249146
2,66,16,9.539400815963745
3,68,18,8.70606803894043
4,71,21,8.6998450756073
5,71,21,8.991092205047607
6,77,27,8.523725748062134
7,74,24,8.621777534484863
8,72,22,8.599164485931396
9,68,18,8.599589824676514
10,69,19,8.58566951751709
11,71,21,9.613916158676147
12,66,16,9.368470668792725
13,68,18,9.284277439117432
14,70,20,9.536407709121704
15,73,23,9.223618030548096
16,75,25,8.8273024559021
17,75,25,8.621701002120972
18,75,25,9.91429328918457
19,77,27,11.25130820274353
20,75,25,8.6509370803833
21,77,27,9.46011757850647
22,79,29,9.087287664413452
23,79,29,8.711214780807495
24,82,32,9.26867127418518
25,82,32,9.436326742172241
26,83,33,8.57958722114563
27,83,33,8.49751877784729
28,84,34,8.65489387512207
29,86,36,8.598537921905518
30,87,37,9.199969291687012
31,88,38,9.01273250579834
32,88,38,8.529573202133179
33,88,38,8.596680402755737
34,88,38,8.604948282241821
35,88,38,8.697590351104736
36,87,37,8.572413206100464
37,88,38,8.56980299949646
38,91,41,8.933602094650269
39,92,42,10.488539457321167
40,92,42,8.969099283218384
41,92,42,8.58723497390747
42,93,43,8.673994064331055
43,92,42,8.598662853240967
44,92,42,8.976868152618408
45,89,39,8.73521876335144
46,90,40,9.537426233291626
47,90,40,10.381515979766846
48,91,41,8.830065727233887
49,84,34,8.71579098701477
50,87,37,8.773129940032959
51,89,39,8.891226053237915
52,78,28,11.034081220626831
53,68,18,11.34187650680542
54,69,19,10.34611701965332
55,69,19,10.957976341247559
56,69,19,10.483932495117188
57,69,19,8.603362798690796
58,75,25,8.590448141098022
59,75,25,8.659961938858032
60,76,26,8.672855138778687
61,74,24,10.584226608276367
62,69,19,9.127000570297241
63,71,21,8.827275514602661
64,71,21,9.08848762512207
65,75,25,8.903310060501099
66,75,25,8.666618824005127
67,76,26,8.705557107925415
68,73,23,8.60338544845581
69,75,25,8.542938470840454
70,74,24,8.623226165771484
71,74,24,8.601059198379517
72,75,25,8.559982538223267
73,74,24,8.614364862442017
74,74,24,10.228604793548584
75,73,23,8.546446800231934
76,71,21,8.964438676834106
77,66,16,8.921791553497314
78,67,17,8.536312580108643
79,66,16,9.061766386032104
80,67,17,9.304208040237427
81,69,19,8.56908655166626
82,67,17,10.012058019638062
83,67,17,8.50258493423462
84,67,17,8.556100606918335
85,68,18,8.523382663726807
86,68,18,9.632115602493286
87,69,19,9.118935823440552
88,70,20,8.74131441116333
89,71,21,8.599595069885254
90,71,21,9.513427495956421
91,71,21,10.19804573059082
92,69,19,9.833390474319458
93,59,9,8.8196280002594
94,59,9,10.357292175292969
95,59,9,8.569502353668213
96,61,11,8.57739520072937
97,61,11,10.451964855194092
98,62,12,8.877685308456421
99,62,12,9.06483268737793
100,62,12,9.966710567474365
100,62,12,926.3441553115845
