Epoch,FrontSize,ArchiveSize,Time
1,65,15,12.339996814727783
2,64,14,11.303735971450806
3,65,15,12.434726238250732
4,65,15,11.750573873519897
5,67,17,11.918107271194458
6,67,17,12.249207973480225
7,68,18,11.680759191513062
8,72,22,11.598912239074707
9,67,17,13.200711011886597
10,70,20,11.592980146408081
11,67,17,12.42973780632019
12,72,22,13.08500337600708
13,70,20,11.363578796386719
14,72,22,12.663127899169922
15,72,22,11.035454988479614
16,71,21,11.069380044937134
17,69,19,10.989595651626587
18,66,16,11.866244554519653
19,68,18,10.963663101196289
20,68,18,11.975954055786133
21,68,18,12.283136129379272
22,67,17,12.372887134552002
23,67,17,11.775489807128906
24,66,16,12.491256952285767
25,68,18,12.480605602264404
26,68,18,12.806730031967163
27,69,19,11.875226974487305
28,69,19,12.382859468460083
29,73,23,12.076685428619385
30,74,24,12.114582777023315
31,71,21,11.396502494812012
32,71,21,13.257524728775024
33,74,24,12.258200407028198
34,73,23,12.289114475250244
35,73,23,13.04271650314331
36,70,20,14.322673320770264
37,74,24,13.617576599121094
38,74,24,13.41106390953064
39,78,28,12.413816452026367
40,79,29,12.824682712554932
41,86,36,13.542759656906128
42,84,34,12.647176027297974
43,94,44,13.295408248901367
44,94,44,14.965917348861694
45,96,46,14.490224838256836
46,94,44,15.085665941238403
47,98,48,12.847625494003296
48,98,48,14.355583190917969
49,99,49,14.586936950683594
50,100,50,13.59067988395691
51,98,48,14.357584476470947
52,95,45,13.101887941360474
53,100,50,14.340658903121948
54,100,50,15.453614950180054
55,100,50,16.214646577835083
56,100,50,14.287406921386719
57,100,50,15.013817071914673
58,100,50,15.459639549255371
59,100,50,17.720582962036133
60,100,50,16.437016010284424
61,100,50,15.2401864528656
62,100,50,15.448661088943481
63,100,50,15.096638441085815
64,100,50,15.423726081848145
65,100,50,15.391812324523926
66,97,47,13.630526781082153
67,99,49,13.854926347732544
68,99,49,13.529800415039062
69,100,50,13.538767576217651
70,100,50,14.341639041900635
71,96,46,15.140474796295166
72,98,48,13.947673797607422
73,100,50,14.295745849609375
74,99,49,13.4639732837677
75,100,50,13.321319341659546
76,100,50,15.850619792938232
77,100,50,15.330983638763428
78,100,50,15.780731916427612
79,100,50,13.870882272720337
80,100,50,13.959678888320923
81,100,50,13.955657958984375
82,100,50,13.40409803390503
83,99,49,14.512200355529785
84,100,50,16.311320781707764
85,100,50,16.012186527252197
86,100,50,14.445311307907104
87,98,48,14.063369035720825
88,93,43,15.287127017974854
89,91,41,15.632171630859375
90,95,45,15.95630168914795
91,94,44,15.172415494918823
92,94,44,14.741538524627686
93,95,45,14.616886377334595
94,100,50,16.664410829544067
95,100,50,16.29336404800415
96,100,50,14.780500173568726
97,100,50,15.169392585754395
98,100,50,14.44335126876831
99,100,50,14.28676986694336
100,100,50,14.585970640182495
100,100,50,1390.5190827846527
