Solution,Power,Latency,Cost
0,428.13037632585076,2255.791971945233,123.96620406332976
1,520.5108013588567,3164.311165429444,104.4253586927704
2,503.2587031138304,2876.2753887811673,113.81541157437368
3,459.7803194929048,2542.760145924216,122.48215035599381
4,512.4668924554884,3045.8536899628266,108.26612137449023
5,424.198089369206,2153.872378152277,130.48162454346792
6,425.73501169520495,2147.4278034568274,130.64448877505868
7,543.0523125298901,3158.248788359644,101.93279929146726
8,425.0684549157332,2212.3544094716235,126.66160379277517
9,521.2892002739528,2855.257637808045,113.67128088168865
10,449.36642901379963,2645.0947045882385,120.88219215104354
11,507.74102949866335,2742.052399288195,116.51289922695716
12,533.3707686957027,3006.7760222054185,108.21908200725575
13,527.2707025971226,3218.5383017311797,101.46382198454444
14,460.71390971681893,2725.858212927885,118.09777197287399
15,425.5398719579749,2435.506081112845,123.60415224747221
16,541.3551825104491,2897.4815099362227,113.64025946627333
17,522.7371404048266,3099.575592780617,106.99229349402776
18,541.4384922163337,2888.302051932526,113.669117595338
19,504.7371742690995,2919.747989201523,110.21899010311952
20,505.38787708746736,2685.8475400189172,118.50799816191336
21,528.2730859876715,2821.417138526966,114.79799339844419
22,505.2039351901279,2686.6150766611004,118.50661571713961
23,513.8899338053615,2835.9042602984778,115.09106840699545
24,549.9393906516725,3251.896628643183,98.91168971829067
25,417.8047056774218,2233.094415130603,126.9133017260006
26,553.0033626390361,2985.670520323985,107.94297230723633
27,447.5986273550056,2381.577748115257,123.64800765964658
28,424.8245702548536,2296.5406654912526,125.34422170089977
29,417.10931556035655,2258.932907597595,129.2961687677862
30,547.0114646665261,3341.7915847124227,96.68944948473043
31,420.22229748366595,2239.7223533137894,125.54966232085008
32,466.8883538673734,2414.8967597891856,120.52877500353154
33,546.3806032790814,3336.7137166753582,97.2050279980943
34,556.014457180283,2822.7890659787986,112.84694745785706
35,555.1272105998576,3209.940986631571,100.67363666387021
36,449.7949181587787,2603.37963881855,123.02285778306533
37,558.0301159113122,2915.4022944273934,110.22218601901693
38,513.0598714074555,2991.0826825992294,109.54221002478505
39,542.107755460231,3259.4903034708373,100.19379041804345
40,526.4206343986093,3090.0617479554912,104.33840826300374
41,548.7724732158026,3233.3860339648213,101.00144124906346
42,548.7402233070308,3320.6782944980364,96.95613422364913
43,414.68367687552086,2296.089649307177,127.04153088752837
44,552.936555544164,2772.931041527786,116.47324366891321
45,454.76289150385065,2617.770204147676,122.08299451948221
46,547.9344957354116,3329.4408965566067,96.7723428112502
47,546.8867351590251,3332.710535462995,97.52976093573572
48,547.9760495021125,3294.2981481142065,98.47728466486863
