Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
450,NSGA-II,0,0.06875,6.979626733282995,70.4632092802393,0.5154950726598683,62570175.4101719,0.79725448097236
450,NSGA-II,1,0.1,6.726680344454246,70.72972706080245,0.2173111295176955,61862466.29077428,0.7882370175728082
450,NSGA-II,2,0.05625,7.426347034800391,74.37667370182974,0.1460932306799001,60415928.53188072,0.7698055731567818
450,NSGA-II,3,0.10625,8.705789444177118,67.50607096483012,0.3548856899564492,62311442.18529983,0.7939577629824635
450,NSGA-II,4,0.075,7.261424197089222,69.87276352873438,0.2994046703510683,61121305.71457769,0.7787933235665304
450,NSGA-II,5,0.075,6.832430698303868,73.05576897292542,0.10787174424517727,63508439.38495365,0.8092096201952568
450,NSGA-II,6,0.11875,7.6903824929523,67.5157851401273,0.4573007478822434,62000299.97120428,0.7899932619597124
450,NSGA-II,7,0.075,7.699315765327661,70.07749009509008,0.21551516355693218,61779665.86432412,0.7871819939839966
450,NSGA-II,8,0.08125,8.251970060434598,70.19000369544587,0.27006829168381036,60849317.246171996,0.7753277103764162
450,NSGA-II,9,0.025,9.654441190404459,70.4254263307258,11.556557463618589,62135662.595241606,0.791718020726369
450,NSGA-III,0,0.0625,8.446538222394492,69.07510578608245,0.5361242555307625,61188532.3003711,0.7796499089350853
450,NSGA-III,1,0.0625,8.922333734720443,71.80024055845142,1.0787880358128332,60928890.80439068,0.7763416179680265
450,NSGA-III,2,0.1125,7.099870861865352,69.48757696879306,0.08989751360241674,62265453.30179024,0.7933717834289048
450,NSGA-III,3,0.0375,18.578916424210465,65.967757572323,4.451560161773286,60504108.52415211,0.7709291419099396
450,NSGA-III,4,0.1,8.17199402874047,67.03440317514409,0.4637893397029424,62941965.10807733,0.8019917379912411
450,NSGA-III,5,0.08125,7.17175632687797,70.52875743623247,0.07526910638095366,61742382.98021758,0.7867069442302975
450,NSGA-III,6,0.075,11.966810347459692,65.49686758055677,0.8113129739798979,60525206.992081836,0.7711979736334941
450,NSGA-III,7,0.10625,9.981521044070545,65.03028382818106,1.8018724430062039,62421352.11811593,0.7953582095349397
450,NSGA-III,8,0.05625,9.364797571611195,72.16115407935584,0.262013403389161,61824714.21771755,0.787755989523691
450,NSGA-III,9,0.05,11.873518039041885,73.42402895610714,0.25137023250248025,61391632.3451723,0.782237762009525
450,MO-ALO,0,0.125,1.7981932401036058,76.21820692963863,0.1119051109815986,70353522.54092129,0.8964280622556964
450,MO-ALO,1,0.11875,1.1892196630250702,73.72252867827399,0.07327998510843045,69144293.78544956,0.8810203534311541
450,MO-ALO,2,0.1875,1.032550988340861,71.2298993562646,0.14717972483217165,69175529.9139167,0.8814183568445282
450,MO-ALO,3,0.15,1.3527892238259196,71.85670189798131,0.023626398173926116,71700178.93855627,0.913586841822903
450,MO-ALO,4,0.10625,2.45244015273003,70.41552728446037,0.14364398031905953,68969593.83298256,0.8787943676637028
450,MO-ALO,5,0.29375,5.001225522179541,66.44122388972171,0.05083894592210902,69138947.20326224,0.8809522285365252
450,MO-ALO,6,0.2875,1.8590983611521559,75.56391958446514,0.10392193557091613,68029881.8310752,0.866820778019229
450,MO-ALO,7,0.16875,2.6304458287006534,72.29606119096762,0.061787007081805005,70112359.22379336,0.8933552159041239
450,MO-ALO,8,0.29375,3.7949997528827106,65.66365939808512,0.11193044072861381,67831653.19212985,0.8642949952541938
450,MO-ALO,9,0.21875,1.3214426257784244,70.39267834441073,0.07455526597039326,69907157.44425826,0.8907405830192804
450,MO-SSA,0,0.18125,3.1077987321205263,2.762145330237785,0.32144487501913027,69448261.30971505,0.8848934362410089
450,MO-SSA,1,0.24375,4.716374237861716,2.9712805705217304,0.2376013240027075,70914814.0052434,0.9035799062792885
450,MO-SSA,2,0.1625,4.422236327578074,4.634279139736843,0.3851162236664746,70998223.80500194,0.904642694359689
450,MO-SSA,3,0.24375,4.699589556006389,2.6417847198978293,0.2366272479986278,72477690.67653829,0.9234937137958718
450,MO-SSA,4,0.23125,2.961129271113037,2.358285464153411,0.20447937555561804,71308034.54955229,0.90859023011018
450,MO-SSA,5,0.20625,6.4955124259964,3.0327851251006397,0.3306575367917653,69396650.80772787,0.884235827345001
450,MO-SSA,6,0.2625,4.714392634385092,2.682280424463953,0.445261021102385,71343765.09789088,0.9090455003660776
450,MO-SSA,7,0.225,3.9036215728016614,3.8556212155639367,0.2716270907343133,67307562.39608227,0.8576171534094772
450,MO-SSA,8,0.1875,3.100657138898738,3.507466181056569,0.3329147651577276,66949660.82850084,0.8530568556856684
450,MO-SSA,9,0.23125,5.706585852945665,3.4634110704462087,0.2801412771803904,67674914.91961093,0.8622978729944845
