Solution,Power,Latency,Cost
0,201.4371914440513,1131.0848067179663,60.70221154422165
1,272.5243031899477,1635.4366272356217,49.291766501945354
2,256.21787788453986,1501.5121485905897,55.426035614333294
3,200.8635791959621,1139.5418964401085,59.875765329234135
4,206.60269003109514,1102.545208104919,65.23980255448781
5,205.12291232926648,1103.5284726811046,63.8652273230125
6,203.9331375824238,1105.0201294143649,63.34040720570215
7,263.6966464486999,1511.1554889772078,55.3787147140868
8,263.6046512490979,1513.9401991095206,55.37018268992262
9,208.38074053846705,1089.1794356122905,63.42954414690226
10,261.74122135924034,1519.689459328506,55.222619948980096
11,204.07051734036995,1156.9069034929805,58.92161002106491
12,226.33522541622153,1353.6827708328447,56.37050346111824
13,267.34393929918747,1487.9384251913575,55.52940988820574
14,233.42151970530543,1335.0941007779145,58.32784041575307
15,198.05357243889412,1132.017070524343,60.42956953574861
16,272.9877500728288,1641.5000719828226,48.900487433884926
17,224.30551944274055,1350.1080263077438,58.27007665189757
18,270.9806693653441,1493.5463809988235,54.62412697554928
19,272.000597706103,1632.457773182948,49.53986571817802
20,271.8369140295637,1595.6421408133929,51.161548849247175
21,275.8743721778464,1476.9674487860655,55.115629020635325
22,238.01315721109242,1381.8341573270518,56.02423601943116
23,270.46827966180194,1652.663190984646,48.45091640787787
24,265.6808009240183,1620.8029201912268,50.14021661766831
25,261.34956658337893,1538.3240645782207,53.076001046159895
26,275.79545196642874,1597.9881318781065,50.930525492886474
27,272.7366857515136,1602.0734026001912,50.12147035546348
28,227.53936912075648,1346.4703363251704,57.94094752458437
29,202.27525336141537,1137.4752801237353,60.17066121082194
30,276.8866802271068,1593.4180799951268,52.0144684498055
31,268.9398092475015,1646.7947957497097,48.899760587572445
32,201.6137909952407,1124.1775931121208,61.12891065310134
33,260.00702920251683,1495.6550983555182,55.47115189754188
34,274.26647030834204,1635.1421068946077,49.36359305897479
35,268.8033496639186,1641.6959101593195,49.70718571355274
36,201.35518017150034,1112.7471718594327,63.739853769717314
37,275.7934824486165,1478.2053054448038,55.09789703963078
