Solution,Power,Latency,Cost
0,131.32018918776333,806.3845089044839,42.551394702475044
1,181.32675441493245,1107.6494171949207,32.515271450426845
2,134.5179503728866,740.1484527487452,41.25192631054291
3,184.08615876224206,1022.1442938324151,36.2096545411094
4,131.58390437800853,787.782466184794,40.11854837123246
5,131.58390437800853,787.782466184794,40.11854837123246
6,131.58390437800853,787.782466184794,40.11854837123246
7,131.58390437800853,787.782466184794,40.11854837123246
8,131.58390437800853,787.782466184794,40.11854837123246
9,131.58390437800853,787.782466184794,40.11854837123246
10,173.6249649177039,929.0270747684309,39.85799718678168
11,131.58390437800853,787.782466184794,40.11854837123246
12,181.21323857774794,1100.28402515451,33.34335584244292
13,133.87228306601557,786.7505324218163,40.732599256852566
14,181.21323857774794,1100.28402515451,33.34335584244292
15,131.58390437800853,787.782466184794,40.11854837123246
16,143.68250727109248,724.9924448097245,44.47113103751515
17,181.23083501471555,1114.0670031303225,32.67573097811436
18,178.7403112955378,1080.070079952899,33.92916132404973
19,133.21193393004728,785.813315943038,41.2051725415304
20,170.9811164898158,926.9552604368959,40.043715383522475
21,143.68250727109248,724.9924448097245,44.47113103751515
22,131.32018918776333,806.3845089044839,42.551394702475044
23,185.03833921774267,1023.9631970400321,36.0463972166815
24,131.58390437800853,787.782466184794,40.11854837123246
25,181.21323857774794,1100.28402515451,33.34335584244292
26,170.9811164898158,926.9552604368959,40.043715383522475
27,131.58390437800853,787.782466184794,40.11854837123246
28,131.58390437800853,787.782466184794,40.11854837123246
29,170.9811164898158,926.9552604368959,40.043715383522475
30,131.58390437800853,787.782466184794,40.11854837123246
31,131.58390437800853,787.782466184794,40.11854837123246
32,139.40183602446243,736.1485270297361,43.24454760621296
33,158.08252426907382,969.6339630041863,37.31033421565197
34,131.32018918776333,806.3845089044839,42.551394702475044
35,185.03833921774267,1023.9631970400321,36.0463972166815
36,170.9811164898158,926.9552604368959,40.043715383522475
37,181.23083501471555,1114.0670031303225,32.67573097811436
38,131.58390437800853,787.782466184794,40.11854837123246
39,139.40183602446243,736.1485270297361,43.24454760621296
40,185.03833921774267,1023.9631970400321,36.0463972166815
41,131.58390437800853,787.782466184794,40.11854837123246
42,181.32675441493245,1107.6494171949207,32.515271450426845
43,134.5179503728866,740.1484527487452,41.25192631054291
44,131.58390437800853,787.782466184794,40.11854837123246
45,131.58390437800853,787.782466184794,40.11854837123246
46,170.9811164898158,926.9552604368959,40.043715383522475
47,131.58390437800853,787.782466184794,40.11854837123246
48,143.68250727109248,724.9924448097245,44.47113103751515
49,170.9811164898158,926.9552604368959,40.043715383522475
