Epoch,FrontSize,ArchiveSize,Time
1,59,9,8.539816617965698
2,60,10,9.130661964416504
3,63,13,8.72594666481018
4,65,15,8.158263444900513
5,65,15,8.424919843673706
6,66,16,7.975926160812378
7,70,20,7.859436511993408
8,70,20,9.74489712715149
9,73,23,8.265975713729858
10,73,23,8.683802366256714
11,76,26,8.993671655654907
12,75,25,8.526031017303467
13,80,30,10.013609886169434
14,78,28,8.576944828033447
15,81,31,9.030324935913086
16,84,34,8.472907543182373
17,82,32,10.354033946990967
18,83,33,8.301763772964478
19,86,36,9.134759426116943
20,84,34,8.27170705795288
21,86,36,9.29238486289978
22,86,36,7.918506860733032
23,91,41,7.75832462310791
24,87,37,8.343456268310547
25,87,37,8.408205032348633
26,88,38,8.322674751281738
27,87,37,9.169713973999023
28,89,39,9.221319437026978
29,91,41,9.929557800292969
30,93,43,9.702373504638672
31,90,40,9.749386072158813
32,88,38,10.3511061668396
33,88,38,8.421590328216553
34,84,34,8.939964294433594
35,91,41,8.580470085144043
36,92,42,8.919344663619995
37,91,41,9.158332586288452
38,93,43,8.684123516082764
39,92,42,9.778767824172974
40,92,42,8.925946235656738
41,90,40,9.837251424789429
42,90,40,9.653781414031982
43,91,41,9.666966438293457
44,91,41,10.595962285995483
45,93,43,9.213017702102661
46,93,43,8.943710803985596
47,96,46,9.441852569580078
48,93,43,9.185518026351929
49,92,42,9.31808876991272
50,91,41,9.312819004058838
51,92,42,8.931462526321411
52,96,46,9.875135660171509
53,96,46,10.255234956741333
54,95,45,9.515124559402466
55,100,50,8.976871490478516
56,99,49,9.966628313064575
57,97,47,8.394594430923462
58,94,44,10.264048099517822
59,92,42,9.478322267532349
60,89,39,9.334644556045532
61,90,40,9.749626874923706
62,94,44,9.660863876342773
63,93,43,9.878803730010986
64,95,45,9.574947834014893
65,96,46,9.675521612167358
66,99,49,9.797025918960571
67,98,48,9.718007326126099
68,100,50,9.296429872512817
69,100,50,9.937403917312622
70,100,50,10.056523561477661
71,100,50,9.775301694869995
72,100,50,10.095557689666748
73,100,50,10.19260287284851
74,100,50,10.834577798843384
75,100,50,10.655790567398071
76,100,50,10.004992485046387
77,100,50,10.249145030975342
78,98,48,10.760122060775757
79,100,50,11.539743900299072
80,100,50,10.705993890762329
81,100,50,10.689838171005249
82,100,50,10.171115636825562
83,100,50,10.455246448516846
84,100,50,10.948225259780884
85,99,49,11.037211656570435
86,100,50,10.814075946807861
87,100,50,10.09356164932251
88,100,50,9.319196462631226
89,100,50,9.068005323410034
90,100,50,9.3387930393219
91,99,49,9.722893238067627
92,99,49,9.073853969573975
93,98,48,9.61106014251709
94,100,50,9.313069343566895
95,100,50,10.287242650985718
96,100,50,9.806636571884155
97,100,50,10.085433721542358
98,100,50,9.871533870697021
99,100,50,9.60802412033081
100,100,50,8.623056411743164
100,100,50,958.333621263504
