Solution,Power,Latency,Cost
0,621.0534301416222,3651.87792517293,154.94366847510875
1,557.5334557681508,2996.701796095945,168.13857733227937
2,549.2265151415943,3159.031713218601,165.41007448990433
3,723.0665460563596,3891.787474254716,146.74326666398454
4,729.2555035683698,4373.58204090575,129.84277467048847
5,659.8372403314614,3524.0028948801696,156.47107622594928
6,562.9151913391528,3039.9792038637142,165.0684326313456
7,565.8756730577825,3245.51104808285,161.55498059595357
8,565.2514480880513,3249.9293690585364,160.49896663880116
9,564.9836737919692,3073.096174461976,164.1595044838908
10,719.669356594262,4437.146798394495,126.89359778005043
11,693.1662211949503,4237.94668867159,140.78309043363942
12,730.7572814620528,4165.161735579304,137.29268639676766
13,708.1991899069445,4349.856798173481,133.0097998568615
14,725.4891389359809,4086.485534603172,139.29488005015884
15,692.8498167157284,3778.9655920742207,151.4662047106397
16,688.1205673143124,3762.884968336284,153.91710759630598
17,683.2225426962247,3911.941470548322,149.15202601305663
18,700.3116561278605,3824.266487787119,149.31176986727263
19,730.5763739827003,4151.397250271408,137.49116965317478
20,728.6668667592758,4433.844388348777,128.14153935432608
21,563.6866757457816,2996.168240379825,170.67375560817973
22,725.6280396581709,4485.0147887709545,126.49322783416115
23,562.7495635358283,3291.4659904991486,157.46293636237922
24,565.7629789507926,3284.5868668627195,160.23944344357238
25,612.5576814976553,3805.447547608484,156.32333882935123
26,572.0928273230472,3148.411884241791,160.9150308882108
27,566.9787353146523,2985.141625449588,170.17266280668866
28,705.010468202789,4251.8237172551935,136.05576434285473
29,704.3403112638298,4213.843912218677,136.7826685693604
30,716.9547541905623,4408.177288178741,130.8792541919134
31,556.1797912146678,3029.591197784668,166.54348986436474
32,548.8703665026558,3161.0095133915397,165.28714227846027
33,667.7083380198083,3865.986886444723,153.10379594982555
34,681.8083615016915,3887.669429395693,151.7500226693605
35,726.7785480548752,4388.921446870748,130.87541314973322
36,726.9306694883962,4383.212016268525,130.88200582134814
37,660.4784260611924,3521.8484846242955,156.7672082305931
38,692.4684066026059,3779.275326453394,151.46119306289333
39,690.2427695548804,3775.3469431019817,153.37447881996323
40,740.9327845389967,4200.290151674973,137.15469281351508
41,710.0130603295632,4042.7306802629478,146.46631015067945
42,705.1254579171846,4125.242764908551,138.67970187245623
43,710.4785420660371,4315.757903490491,134.52894800879048
44,553.3225265749196,3101.5595042829023,169.27953463212523
45,715.8277280252939,4010.1821383910014,144.61484495192346
46,725.8970503129041,4424.080653230839,129.15479447275592
47,551.022568858618,3116.50451637418,167.34277213959578
