Epoch,FrontSize,ArchiveSize,Time
1,65,15,12.753337144851685
2,67,17,14.46657419204712
3,71,21,14.57156777381897
4,75,25,13.138569593429565
5,68,18,14.96176552772522
6,72,22,12.92341136932373
7,71,21,14.274270057678223
8,72,22,16.40379524230957
9,68,18,13.028997898101807
10,69,19,12.777159929275513
11,69,19,12.660553693771362
12,68,18,12.88607907295227
13,65,15,12.674010753631592
14,67,17,12.747752666473389
15,72,22,13.247034549713135
16,69,19,12.870237350463867
17,69,19,13.0131254196167
18,70,20,14.133790493011475
19,68,18,12.94991397857666
20,68,18,12.632982969284058
21,68,18,12.712030172348022
22,68,18,12.658429145812988
23,69,19,12.973938226699829
24,69,19,14.353421688079834
25,70,20,12.75289273262024
26,71,21,14.846612930297852
27,74,24,13.538256406784058
28,76,26,13.278806924819946
29,77,27,13.289562463760376
30,78,28,12.777947664260864
31,79,29,12.66751742362976
32,76,26,15.53951382637024
33,76,26,14.834181308746338
34,79,29,12.831117391586304
35,81,31,12.897239208221436
36,83,33,14.080046892166138
37,85,35,13.741180419921875
38,86,36,14.491938352584839
39,88,38,15.32097053527832
40,89,39,13.09394097328186
41,90,40,13.430254220962524
42,90,40,13.27909803390503
43,88,38,13.627607822418213
44,88,38,12.734439849853516
45,91,41,13.606634378433228
46,91,41,13.045541524887085
47,93,43,12.848299503326416
48,94,44,12.726149320602417
49,94,44,12.802671909332275
50,95,45,12.63270354270935
51,95,45,12.580130338668823
52,95,45,13.686789512634277
53,96,46,13.39419436454773
54,100,50,14.421305656433105
55,99,49,13.201611518859863
56,100,50,14.191587448120117
57,100,50,13.411065101623535
58,100,50,14.165217399597168
59,100,50,13.320596694946289
60,98,48,12.68278956413269
61,99,49,12.756367444992065
62,100,50,12.774566650390625
63,99,49,12.7550528049469
64,85,35,12.890537977218628
65,86,36,13.158209562301636
66,87,37,12.56399154663086
67,87,37,12.774775981903076
68,89,39,12.813173294067383
69,95,45,12.69645619392395
70,95,45,13.537914037704468
71,93,43,13.161821365356445
72,93,43,12.855369567871094
73,93,43,13.892080545425415
74,93,43,12.766220092773438
75,93,43,12.77746868133545
76,94,44,12.587096452713013
77,95,45,12.706645488739014
78,95,45,12.895050048828125
79,98,48,12.994920492172241
80,94,44,12.643275499343872
81,94,44,12.770021915435791
82,96,46,13.395486831665039
83,87,37,15.110055923461914
84,87,37,12.817876815795898
85,87,37,14.429691791534424
86,87,37,12.862707614898682
87,88,38,12.569713115692139
88,88,38,12.745420455932617
89,92,42,13.409936666488647
90,92,42,13.203461647033691
91,93,43,13.2463960647583
92,95,45,12.912749767303467
93,98,48,12.836433410644531
94,98,48,13.953129529953003
95,98,48,12.726015090942383
96,96,46,12.729363918304443
97,97,47,14.09958004951477
98,97,47,12.655040740966797
99,96,46,14.890167474746704
100,96,46,15.525349855422974
100,96,46,1355.9115958213806
