Solution,Power,Latency,Cost
0,345.6414486985531,1846.1104465772949,104.21155446823838
1,338.4846771932677,1879.897019301716,100.29517300835506
2,362.71221319302316,1785.7728141494563,107.34469847755989
3,365.3545804477684,1762.600602006208,109.17266323314082
4,363.0710358875814,1776.8832491509,107.68981904508613
5,344.5783589011957,1835.2116574107465,105.12314642082879
6,345.5068762056306,1823.079513547678,104.76785298922549
7,344.73375492726524,1841.3078073202053,105.08559911976222
8,346.05973769623756,1840.9686298751265,101.73117568444687
9,346.0341281347102,1821.4929204847704,104.4323486357814
10,354.55469721791985,1794.6411503905124,108.31122004575288
11,344.58628945238945,1814.5070547555838,105.16351365175048
12,339.82138779814085,1879.2829126778981,99.99451380436982
13,337.20764091710373,1880.6422442818048,100.11915151381075
14,345.7880845774608,1845.9928788203918,103.27235885483192
15,356.71134840429323,1795.5649974977778,106.44326232614083
16,359.6699779723816,1787.4532482306004,108.74941667586867
17,353.6746821327427,1790.5816624590807,108.41834890079059
18,346.4008433240788,1796.8664969259826,104.99281885165344
19,343.2740518446969,1838.0724655543277,105.1581717042734
20,339.2943497692108,1894.8157206030403,98.62193901789574
21,348.871082195318,1924.680433700934,98.46861236171529
22,344.79758654806636,1920.1782647466298,98.47699951685513
23,339.420271360315,1874.4731633346216,101.27401495965299
24,360.7058603953427,1775.3016099007357,108.53726853573774
25,344.74324558332563,1846.134027468045,103.26928172930886
26,360.751481647147,1813.2980987630424,104.55078969059694
27,348.3170102643344,1828.9198409872138,103.69126782999815
28,340.4780877510314,1861.9927322211524,102.47883605421427
29,343.94577599719963,1846.744587769681,103.29933273877964
30,340.14716569126654,1862.7806577683632,100.55768734928533
31,339.8860263108719,1875.416225788851,100.92074751866237
32,368.15090775672786,1770.8920256937272,108.1890544796762
33,346.8857585289458,1832.5656046902848,102.49003469711481
