Epoch,FrontSize,ArchiveSize,Time
1,63,13,2.6191518306732178
2,62,12,2.409285545349121
3,62,12,2.544227123260498
4,66,16,2.309235095977783
5,68,18,2.5469212532043457
6,65,15,2.6150972843170166
7,65,15,2.549342393875122
8,70,20,2.809535503387451
9,75,25,2.726222038269043
10,70,20,2.8549301624298096
11,69,19,2.6458263397216797
12,71,21,3.296658754348755
13,69,19,2.6184005737304688
14,73,23,3.406904935836792
15,70,20,3.1983039379119873
16,70,20,2.824244737625122
17,71,21,3.0015225410461426
18,70,20,2.9379751682281494
19,73,23,3.4289684295654297
20,71,21,3.168977737426758
21,73,23,2.5497629642486572
22,74,24,2.363255500793457
23,76,26,2.8310091495513916
24,78,28,2.56032133102417
25,76,26,2.70684552192688
26,74,24,3.1887688636779785
27,74,24,3.0939605236053467
28,74,24,2.6520843505859375
29,76,26,2.658790349960327
30,75,25,2.5276269912719727
31,78,28,2.8495841026306152
32,78,28,2.8019325733184814
33,78,28,2.6531283855438232
34,78,28,2.9198501110076904
35,78,28,2.6884729862213135
36,76,26,3.2064857482910156
37,77,27,2.755051612854004
38,78,28,2.779008626937866
39,76,26,2.9319262504577637
40,76,26,2.4615609645843506
41,75,25,2.598973274230957
42,80,30,2.5912740230560303
43,80,30,2.6650524139404297
44,80,30,2.9914112091064453
45,82,32,3.274240493774414
46,78,28,2.9347429275512695
47,81,31,2.5939977169036865
48,84,34,2.854713201522827
49,81,31,3.627162456512451
50,77,27,2.873720645904541
51,75,25,2.8162240982055664
52,78,28,2.9477219581604004
53,81,31,2.952620029449463
54,81,31,2.5594184398651123
55,83,33,3.3550915718078613
56,84,34,2.8880867958068848
57,85,35,2.7038674354553223
58,81,31,3.1220271587371826
59,82,32,2.7742185592651367
60,83,33,3.459730386734009
61,81,31,3.055013418197632
62,88,38,2.7831172943115234
63,86,36,2.9383151531219482
64,86,36,3.4998116493225098
65,87,37,3.4267497062683105
66,88,38,2.890946865081787
67,89,39,3.136404037475586
68,87,37,3.2928855419158936
69,90,40,3.495936393737793
70,89,39,2.714979887008667
71,92,42,2.9708502292633057
72,88,38,3.1394755840301514
73,89,39,2.494483709335327
74,87,37,2.6899774074554443
75,92,42,3.4310476779937744
76,92,42,3.468014717102051
77,90,40,2.737520694732666
78,93,43,2.962331771850586
79,94,44,3.533045530319214
80,93,43,2.8351244926452637
81,94,44,3.18194580078125
82,98,48,3.3963863849639893
83,98,48,3.235562324523926
84,99,49,3.5715010166168213
85,100,50,3.248473882675171
86,100,50,3.5475680828094482
87,99,49,3.194415807723999
88,100,50,3.6222851276397705
89,97,47,3.543938159942627
90,99,49,3.68969988822937
91,100,50,3.53525972366333
92,100,50,3.1709229946136475
93,97,47,3.5688204765319824
94,100,50,3.32902193069458
95,98,48,3.478001832962036
96,99,49,2.945054054260254
97,99,49,3.216731548309326
98,98,48,2.9351558685302734
99,97,47,2.800962448120117
100,98,48,3.2850263118743896
100,98,48,302.455757856369
