Solution,Power,Latency,Cost
0,661.4426730885249,3290.6788937767565,206.55512850177882
1,629.8863493347638,3384.158626876108,196.2978362617664
2,646.4594202339831,3328.639045697611,201.89637810281286
3,636.2886677806946,3370.386646747294,196.98563059935864
4,630.4503390855805,3395.9973078144653,195.6374948668201
5,649.0509801916666,3305.340915953518,199.6794595682998
6,633.0059736731788,3335.2102643154544,197.6166231611538
7,665.7434369669832,3274.4492386827123,209.04983445937592
8,634.532845314869,3358.8106702775635,197.16916192714532
9,662.0596033084398,3292.8780570492213,206.4492817441173
10,660.8536785944483,3293.0232654658466,206.54958867316657
11,661.8416517059192,3295.996128285468,206.46719445568903
12,662.8282498019156,3291.463804062862,206.33864778700536
13,662.4810821225353,3288.7172514552763,206.70562060998617
14,663.4315952997016,3286.504215577811,207.21679739920825
15,661.488354895568,3290.3431813299744,206.57769198786733
16,660.8958712742731,3291.593668465952,206.6023343058076
17,644.9599044180491,3330.357408439265,201.37552267504458
18,644.8710056023101,3330.819400832629,203.09397508362923
19,648.0735430252487,3328.4395797634706,201.76354230072872
20,642.2164560780529,3332.9017465237316,202.17261877016256
21,656.6021533133818,3299.542734660465,205.2138372266436
22,660.515867586766,3296.753311493057,205.711021452332
23,643.9741393420186,3333.0627313702917,199.809758895487
24,645.3786570353399,3332.003777897066,200.12482589489775
25,672.6995619758999,3257.327210687951,209.52616132947796
26,684.1970011649012,3243.918672886407,214.54467825942288
27,672.0536286651075,3255.461728383862,209.9623748581682
