Solution,Power,Latency,Cost
0,680.561021164518,3845.0253946623907,194.07932270136249
1,680.561021164518,3845.0253946623907,194.07932270136249
2,678.5829009047262,3912.153028487139,194.04861555598092
3,685.334711615491,3913.6619198364597,187.4720409285053
4,678.9927933242458,3909.416916518168,193.83063293044134
5,684.1668137862221,3804.3199540873657,195.0131754796999
6,689.4452945114916,3793.0282834385644,202.934301046954
7,682.940368555852,3913.7917993769674,192.28896283033689
8,674.6320369813913,3827.303228177234,194.6695586262008
9,679.7032040003854,3915.613397184335,192.98747609006952
10,721.5486978388993,3760.669042438948,202.97986373328604
11,700.2929981833958,3901.9678821064326,192.5768320955237
12,681.3774878720137,3824.6416142123844,199.17497631953833
13,679.169539912994,3849.4397569802545,193.12313540950336
14,683.2631282660683,3820.180894236671,195.20674675797076
15,717.8335385364568,3802.2196372784365,200.647610487041
16,733.0337151304938,3795.2961363774857,201.21302771322442
17,717.5157090735257,3791.0824326891893,203.148725987878
