Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
50,NSGA-II,0,0.5625,2.519861293646209,7.09038491087972,0.10142452791690555,4151372.351942043,0.8677891212450385
50,NSGA-II,1,0.28125,2.960030447308773,7.16770589675232,0.37047209509953477,4005578.9990172237,0.8373129618230077
50,NSGA-II,2,0.53125,2.0532618909791474,7.055548210449931,0.11566404105112345,4014963.1972540864,0.8392746035287311
50,NSGA-II,3,0.5625,2.6925858083444996,7.2109780594728665,0.02936713879660764,3988942.9102815352,0.8338354089559072
50,NSGA-II,4,0.59375,2.444472155196527,7.176124043822162,0.11454901138864826,4094241.623247664,0.8558467030163794
50,NSGA-II,5,0.21875,4.134155972172927,6.364004083217727,0.9121415796179654,4151403.2855425975,0.8677955875024027
50,NSGA-II,6,0.09375,2.333017247405777,7.664730936142335,11.669223920636302,4197743.940272074,0.8774824844213939
50,NSGA-II,7,0.46875,2.7230827143761975,6.430416829370445,0.31368681606168597,4226609.769098724,0.8835165016349473
50,NSGA-II,8,0.40625,2.2263241651140677,7.312475011206287,0.16885639260672236,4166986.1318073007,0.8710529740531942
50,NSGA-II,9,0.6875,2.123459085781152,6.938824816728481,0.16989468643519626,4213016.855007034,0.8806750839121383
50,NSGA-III,0,0.40625,2.6282954170824038,7.27286782776141,0.16379612518707512,4123000.756291036,0.8618584168969236
50,NSGA-III,1,0.4375,2.3790915002976716,7.330504741146211,0.181521227247666,3927114.723010003,0.8209110495508934
50,NSGA-III,2,0.4375,2.5031126154822965,6.957511811276867,0.07371562271488136,4157406.3436732637,0.8690504468834352
50,NSGA-III,3,0.3125,2.840278282869149,7.42651086528549,0.3052950799377337,4158741.1463051136,0.8693294696028467
50,NSGA-III,4,0.28125,3.6422860355496858,6.964646831183744,0.2559664533613393,4121761.6350885127,0.8615993951064665
50,NSGA-III,5,0.4375,2.28868775217472,7.4462813638676755,0.04819950299146167,4031454.2415693025,0.8427218367907678
50,NSGA-III,6,0.375,4.094093987950568,5.5210940722118975,0.6820846823305464,4128310.767174728,0.8629684039777994
50,NSGA-III,7,0.53125,2.5258468976855046,7.0697393476424395,0.11519001463642611,4102166.668699035,0.8575033282585973
50,NSGA-III,8,0.4375,2.5594721096509594,6.960444081598713,0.1699130324251201,4178219.3606395843,0.873401130987985
50,NSGA-III,9,0.375,2.7974844700198953,7.090663505198516,0.10432389754666689,3987123.2936866325,0.8334550423320474
50,MO-ALO,0,0.8125,1.2395990434006277,7.654382506148905,0.04798161510697585,4496814.974047304,0.9399993023763628
50,MO-ALO,1,0.0,0.0,8.244305191308149,0.10778519610222442,4642485.958552347,0.9704498823093803
50,MO-ALO,2,0.90625,0.7403704756179019,7.067080400760891,0.01630109214304941,4704994.798352353,0.9835165230636647
50,MO-ALO,3,1.46875,0.8869505929905478,7.195930566415606,0.008737494989819742,4574067.741624414,0.9561479649404727
50,MO-ALO,4,1.125,0.9271120256368969,7.185586560654494,0.028354202278816288,4497210.025743917,0.9400818826740538
50,MO-ALO,5,0.96875,0.8583574044799017,6.8758952283903705,0.024995637547181652,4603028.684392154,0.9622018644571201
50,MO-ALO,6,0.96875,1.0281287549839295,6.506300217160679,0.016871667664053246,4536796.352229791,0.9483568771968712
50,MO-ALO,7,1.15625,0.80835942854236,6.341662266055655,0.0266420744891582,4570611.176163361,0.955425415949518
50,MO-ALO,8,1.09375,0.9275598158822707,6.457562183099888,0.01091564410810118,4517020.369662596,0.9442229713269931
50,MO-ALO,9,1.15625,0.9148235201129985,6.787913764519098,0.04017093801601946,4586071.332833248,0.9586571558739302
50,MO-SSA,0,0.3125,2.4127288396732802,8.027015364634543,0.14330318438352876,4409551.091099202,0.9217579494260455
50,MO-SSA,1,0.1875,4.05761211657029,3.0513771580736173,15.4951163165766,4203703.248146848,0.8787281983938973
50,MO-SSA,2,0.5625,3.0566027003329803,1.7540081826129865,0.16940101144321268,4369421.291335619,0.9133693490500066
50,MO-SSA,3,0.4375,1.5692032429511849,2.046858887899854,0.06544292776014275,4331060.627356295,0.905350562956434
50,MO-SSA,4,0.9375,1.7539345561872683,3.068493810094141,0.14415951202868243,4160553.473268457,0.8697083124262791
50,MO-SSA,5,0.96875,2.721614689124738,1.8772001717348472,0.05541744391801789,4331169.981955744,0.9053734220795662
50,MO-SSA,6,0.40625,2.262035322083601,6.220192099434378,0.4715469260362493,4306924.810165371,0.9003052917027378
50,MO-SSA,7,0.59375,4.446510996381479,1.2112416071688616,0.3196688734587689,4427300.574291136,0.9254682425811456
50,MO-SSA,8,0.5625,4.3663582716150104,2.717232037859559,0.13959888282123267,4218619.776751543,0.8818463001088253
50,MO-SSA,9,0.71875,3.1285580492241727,1.9558864923117378,0.0945610035147839,4420025.238098548,0.9239474304096296
