Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
100,NSGA-II,0,0.1134020618556701,3.8958890976537344,15.020401250094869,0.28449040867336944,8318857.032749779,0.8186882220090489
100,NSGA-II,1,0.10309278350515463,3.660519237350086,17.190330753722858,0.26794912696879575,8625597.0235465,0.848875592304729
100,NSGA-II,2,0.09278350515463918,3.988967515255938,15.663520815082295,0.6842315577952687,8530540.397682382,0.8395207326512327
100,NSGA-II,3,0.1134020618556701,4.004498138797628,16.085887333474698,0.4702039798197796,8281453.652438516,0.8150072227078703
100,NSGA-II,4,0.08247422680412371,4.605376638477809,17.097399447468675,0.20661158969838683,8322275.967932842,0.8190246915450881
100,NSGA-II,5,0.14432989690721648,3.3173375103561304,15.549675196167522,0.17573604204900106,8264904.575070815,0.8133785693156176
100,NSGA-II,6,0.15463917525773196,3.076646729532283,15.59635919266715,0.07101709191474793,8098261.137838663,0.796978597684903
100,NSGA-II,7,0.10309278350515463,3.9929561959820594,15.43303474922513,0.22651739696192658,8282566.288328837,0.8151167211516114
100,NSGA-II,8,0.1134020618556701,3.6440001058335807,15.32147763342512,0.288208691322389,8243981.535334319,0.8113194587751358
100,NSGA-II,9,0.061855670103092786,4.1233063524653515,17.082792316279928,1.2457920175458213,8452610.46070151,0.8318513711876353
100,NSGA-III,0,0.1134020618556701,3.3607025148338177,14.989563196300741,0.8441557882764958,8554276.029025804,0.8418566403061315
100,NSGA-III,1,0.12371134020618557,3.397659904606515,15.48955493492137,0.212392748004414,8363950.891117174,0.8231260685287081
100,NSGA-III,2,0.041237113402061855,5.916102440992789,15.944534328602678,0.9507708968632121,8293917.169317325,0.8162338016036635
100,NSGA-III,3,0.21649484536082475,3.064758733784939,15.374313568876946,0.10816487592994978,8358125.456968134,0.8225527668951864
100,NSGA-III,4,0.16494845360824742,3.4655848506045692,13.82569413798375,1.124272595141064,8659692.015838034,0.8522310014082487
100,NSGA-III,5,0.1134020618556701,3.299922066654723,15.814670594525708,0.036208259671685825,8563265.979596226,0.8427413732231023
100,NSGA-III,6,0.1958762886597938,3.316128428512788,14.470273106181706,0.1945770024962483,8145453.661277289,0.8016229812767818
100,NSGA-III,7,0.13402061855670103,3.510017100956543,16.14300716306961,0.28803890906701096,8300198.327808815,0.8168519526858748
100,NSGA-III,8,0.12371134020618557,3.5864147072064525,14.345449759451455,0.28340377645891,8173516.317417324,0.8043847267869751
100,NSGA-III,9,0.16494845360824742,3.082226231414003,15.924048636505358,0.25521121179503364,8471353.83616483,0.8336959732371841
100,MO-ALO,0,0.4845360824742268,0.8023787558571664,16.476447503239502,0.08896254419249221,9456860.694599442,0.9306831981087315
100,MO-ALO,1,0.07216494845360824,0.8566188480755305,17.11672746525601,0.04686717906632593,9656214.172682244,0.950302280860173
100,MO-ALO,2,0.12371134020618557,0.3486614649438154,16.569273293379744,0.08083106061703417,9384798.518777898,0.9235913038298437
100,MO-ALO,3,0.4020618556701031,0.6562923651244172,15.06002305060628,0.07498491764945736,9377749.675441505,0.9228976021595814
100,MO-ALO,4,0.32989690721649484,0.4697650486964776,15.292320058056646,0.027494297095266962,9851975.17556092,0.9695678153866721
100,MO-ALO,5,0.24742268041237114,1.0180600756183602,15.045615451910505,0.029305639801716313,9511709.163634147,0.9360810304572336
100,MO-ALO,6,0.29896907216494845,0.5274615824081287,17.094625185105677,0.06956333792741634,9792113.138982117,0.963676580076388
100,MO-ALO,7,0.4536082474226804,1.008832044251918,16.49391376058831,0.009974068643730192,9511088.785256376,0.9360199768210103
100,MO-ALO,8,0.38144329896907214,0.7840197957947717,15.622909496407965,0.017780615294669972,9407261.96473889,0.9258020112096678
100,MO-ALO,9,0.41237113402061853,1.0451310555048121,17.120200987516572,0.03623601052378005,9183658.89425201,0.9037964400726725
100,MO-SSA,0,0.20618556701030927,6.547574863219859,2.4602244206927533,0.3700641257183447,8631303.698157607,0.849437206390962
100,MO-SSA,1,0.35051546391752575,2.2886966072579447,1.2239114903975108,0.2520166073181537,9054777.710100595,0.8911127856850618
100,MO-SSA,2,0.26804123711340205,2.2942012592403542,1.4206079013997006,0.06607602761477004,8810968.185930707,0.8671186257823594
100,MO-SSA,3,0.2268041237113402,2.306210446037658,1.7928839201970999,0.11825916343261197,8740149.762713218,0.8601491336079946
100,MO-SSA,4,0.3711340206185567,3.2538809199951992,1.2959783280174095,0.11382728568205217,8953120.86694011,0.8811083752408786
100,MO-SSA,5,0.31958762886597936,2.738865698177981,1.2013308378501555,0.05663145250549003,9217658.143936524,0.9071424268067005
100,MO-SSA,6,0.24742268041237114,1.4343416723293545,2.3586648744655543,0.13357377805808432,8853593.762362607,0.8713135599234032
100,MO-SSA,7,0.31958762886597936,2.4615903615339856,0.8171577057848958,0.5004672424358013,9441562.780739306,0.9291776761542974
100,MO-SSA,8,0.3917525773195876,3.7639893205969415,1.2185686685607988,0.1870310167444681,9064929.267252041,0.892111836425112
100,MO-SSA,9,0.4020618556701031,2.2462931565083113,1.1675087178448809,0.06273193072375842,9152972.283316841,0.9007764618656793
