Solution,Power,Latency,Cost
0,547.6194658731778,3072.161965272737,162.12934380171563
1,563.7257666778702,2980.6210361442177,165.0043915908236
2,547.4131608272402,3059.966010731956,162.435799365009
3,549.5214884539416,3027.1441109737166,166.77559463829158
4,545.0722287453627,3124.7427494464214,161.82144869491577
5,545.2779649002312,3093.284120092844,162.5438017782946
6,544.8235868760208,3077.6234683901844,163.99089549897104
7,559.3851293044444,2988.1012601876287,165.03640871132157
8,563.5398742448247,2987.615949290909,165.93313878788825
9,554.5667519019362,2974.5548945854794,166.24467257572402
10,547.4775652729177,3085.6459174406887,160.23570511475955
11,574.9537180948487,2958.930040621186,167.24164580263198
12,551.6817509230672,2959.1300439636166,168.7230139175348
13,553.4035713532536,2986.4946244106213,168.14019134001623
14,548.7309048354232,3037.2489395525727,163.57595865805592
15,546.5641699732279,3039.4300792491385,164.86890424217142
16,542.4521757032535,3091.2383762968657,162.6751266745793
17,546.1994340933295,3100.807237636023,162.43803052116945
18,543.1619955312212,3109.6220012839995,162.06159354855814
19,545.5756200533443,3045.3913087739406,167.88227131328014
20,546.0393322161581,3039.5897444274424,162.44589634953772
21,544.2682781609718,3116.0865069672122,161.9769045348022
22,561.8618410621311,2981.1735017567153,165.9593160171996
23,567.4297332374013,2974.489677485845,166.84129610479852
24,558.375138727484,2946.5543078842097,170.41639187953749
25,550.6936312168739,2987.919369252239,167.85811856484895
26,555.842213306382,3008.6043599076775,164.5544037560169
27,555.9351753847385,2990.925761786179,165.79310847414155
28,546.0236873538856,3055.5736567763997,162.64877978194957
29,544.8099060604518,3087.5599535476576,163.18948456148675
30,560.0560386323076,2945.1880722830124,169.0229637819838
31,560.076238128766,2945.1642525928155,169.0652273985849
32,559.1262502232082,2920.0241702046815,169.33389173146762
33,558.405914711582,2923.485106888023,171.23392641689685
34,557.1793069210269,2929.2523081122745,170.46294906122654
35,554.624640125421,2962.5486834692697,167.11433249891724
36,555.8629402348134,2948.6894927318413,168.18983014678406
37,561.5419613766138,2907.2163639329992,168.83800206370648
38,553.2890291291485,3080.075710667293,161.16825429563087
