Task,Model,Trial,ER,GD,IGD,STE,HV,HAR
150,NSGA-II,0,0.12698412698412698,4.615769226344185,23.871964562936352,0.06855251496106726,12757821.279290982,0.8180088868277622
150,NSGA-II,1,0.15079365079365079,2.903511858470078,24.352760099617914,0.16534894592178173,13135158.806954507,0.8422031002600681
150,NSGA-II,2,0.0873015873015873,3.338693184134071,25.69454719882426,0.18615195802184933,13305862.342388775,0.853148308375251
150,NSGA-II,3,0.05555555555555555,7.8215508086622,23.54268685113207,0.33633280321544023,13215270.857656932,0.8473397429502235
150,NSGA-II,4,0.07142857142857142,3.984483488509374,26.680560655444605,0.5236168699142215,13276912.547681933,0.8512920988529812
150,NSGA-II,5,0.15079365079365079,2.799335244129902,25.08471843403553,0.24092267975292622,13273842.594061093,0.8510952588683929
150,NSGA-II,6,0.10317460317460317,4.680843226114033,24.09724570512071,0.16684725689350743,12999251.470837386,0.8334889627678496
150,NSGA-II,7,0.10317460317460317,4.298366052883762,24.19220935035934,0.24642406333372197,13197687.55502315,0.8462123327522485
150,NSGA-II,8,0.11904761904761904,3.4377739409087846,24.621081540290557,0.29732380611939146,13269382.459155256,0.8508092829239463
150,NSGA-II,9,0.06349206349206349,6.319026071002041,24.271390992913346,0.6101834863334574,12863958.357522089,0.8248142081529567
150,NSGA-III,0,0.07936507936507936,2.785532293972598,25.851069689804422,0.49748299004532104,13193779.428770673,0.8459617506242043
150,NSGA-III,1,0.07936507936507936,3.044245097326147,25.6435420112559,0.11648869759850822,12924248.59305221,0.8286799111889941
150,NSGA-III,2,0.07142857142857142,4.949946874399977,24.85192284640476,0.745248451462894,13153569.04351607,0.8433835319957286
150,NSGA-III,3,0.047619047619047616,5.596810162947218,26.94630629992329,0.44424013114695426,13000023.01796443,0.8335384330020464
150,NSGA-III,4,0.09523809523809523,5.3703138312801615,24.087032003106277,0.7340649417382913,12745438.040925529,0.8172148955334109
150,NSGA-III,5,0.14285714285714285,3.2964196455701007,24.905597676196503,0.1332414597118456,12914498.396598902,0.8280547458749079
150,NSGA-III,6,0.03968253968253968,8.004068332268663,23.782897456374773,8.252994710498756,13378914.129819417,0.8578322594989368
150,NSGA-III,7,0.0873015873015873,3.570541906497719,24.68573590369603,0.7132585097208365,13299331.942720447,0.8527295907238366
150,NSGA-III,8,0.1111111111111111,4.4724548870076735,23.27052750710524,0.24422665718376796,13274161.734578285,0.8511157215926696
150,NSGA-III,9,0.06349206349206349,4.966812639310228,25.909095174742323,0.3701886584687089,13109106.122072246,0.840532648284541
150,MO-ALO,0,0.2222222222222222,0.8011647400916372,25.9266657519867,0.030302364675724034,14680141.022565715,0.9412646214002239
150,MO-ALO,1,0.1984126984126984,0.8327251925667853,26.110072090804938,0.12665916926518717,14752236.348857114,0.945887245931016
150,MO-ALO,2,0.23015873015873015,2.0782411793510804,22.8584771139171,0.273855992521213,14646862.056419076,0.9391308330788136
150,MO-ALO,3,0.38095238095238093,0.69743259396638,26.736520678418085,0.03356318674682854,14585748.602990689,0.9352123467703165
150,MO-ALO,4,0.31746031746031744,0.7155374379503601,27.88461567889494,0.02113101801318525,14362385.5309318,0.9208907025072864
150,MO-ALO,5,0.24603174603174602,1.359616058736966,24.747695714494167,0.078428989382063,14119032.727790976,0.9052873521196484
150,MO-ALO,6,0.3253968253968254,0.37015248942836443,25.782380050119702,0.026647935827420845,14993449.091665044,0.9613533794434266
150,MO-ALO,7,0.2857142857142857,1.0886776891333922,26.993722645559355,0.059269052318985105,14592380.465412604,0.9356375700336452
150,MO-ALO,8,0.2777777777777778,0.7488477883949315,24.749558130091366,0.08536830892834318,14409243.352180569,0.9238951429489392
150,MO-ALO,9,0.23809523809523808,0.9050742378859451,25.98612720769033,0.0405659192096799,14492221.106575187,0.9292155294802968
150,MO-SSA,0,0.30952380952380953,1.5628744258108644,1.4062612367059457,0.16723573755468102,14134633.246415246,0.9062876297214745
150,MO-SSA,1,0.373015873015873,2.2401491008921512,1.3946693085039743,0.10173247397279184,14358200.766915374,0.9206223828561662
150,MO-SSA,2,0.35714285714285715,1.9237853945778036,1.2100748186252563,0.07448537519829491,14522857.355074119,0.9311798714304282
150,MO-SSA,3,0.30158730158730157,0.8423611715523366,1.4560205979884209,0.05214263517593886,14473253.80133705,0.9279993794885145
150,MO-SSA,4,0.25396825396825395,2.1038484028149047,1.6897409207335188,0.24245026318708782,14018237.102345213,0.8988245152791735
150,MO-SSA,5,0.29365079365079366,2.5727180764438717,1.6878650452385657,0.28938687029904625,14131180.178547537,0.9060662251304578
150,MO-SSA,6,0.30158730158730157,1.4675913964410996,1.6398044643669245,0.07927307001924098,14358124.863787074,0.92061751608212
150,MO-SSA,7,0.36507936507936506,2.238514820419006,0.941136602116921,0.14185833742210466,14767687.865401765,0.9468779697836074
150,MO-SSA,8,0.3412698412698413,1.6008804012170204,1.8251388013553045,0.06796866240760323,14191433.841320142,0.9099295831861095
150,MO-SSA,9,0.3492063492063492,3.618905089745252,1.7746588595903623,0.09528068463636834,13801796.932215761,0.8849467552168188
