Epoch,Power,Latency,Cost
0.0,61.28173047455893,389.47720850081475,19.56270241725467
0.0,70.6175051562554,340.7919133912205,20.798807607003067
1.0,61.28173047455893,389.47720850081475,19.56270241725467
1.0,70.6175051562554,340.7919133912205,20.798807607003067
1.0,61.44494222724692,346.04243915210026,18.2018256327902
2.0,61.44494222724692,346.04243915210026,18.2018256327902
3.0,61.44494222724692,346.04243915210026,18.2018256327902
3.0,68.78601319196908,326.77675118070914,20.32231172477259
3.0,60.20950030019678,373.2756051106639,18.270436324543493
3.0,67.35656632595843,390.55908959131204,18.100594252490364
3.0,61.15409345751469,380.34928211581695,18.156779153526102
3.0,61.32743369415972,364.4870315044848,19.47106281147115
4.0,61.44494222724692,346.04243915210026,18.2018256327902
4.0,68.78601319196908,326.77675118070914,20.32231172477259
4.0,60.20950030019678,373.2756051106639,18.270436324543493
4.0,67.35656632595843,390.55908959131204,18.100594252490364
4.0,61.15409345751469,380.34928211581695,18.156779153526102
5.0,61.44494222724692,346.04243915210026,18.2018256327902
5.0,68.78601319196908,326.77675118070914,20.32231172477259
5.0,60.20950030019678,373.2756051106639,18.270436324543493
5.0,67.35656632595843,390.55908959131204,18.100594252490364
5.0,61.15409345751469,380.34928211581695,18.156779153526102
5.0,61.157908883100255,362.96478336638927,18.753813288710745
6.0,61.44494222724692,346.04243915210026,18.2018256327902
6.0,68.78601319196908,326.77675118070914,20.32231172477259
6.0,60.20950030019678,373.2756051106639,18.270436324543493
6.0,67.35656632595843,390.55908959131204,18.100594252490364
6.0,61.15409345751469,380.34928211581695,18.156779153526102
6.0,61.157908883100255,362.96478336638927,18.753813288710745
6.0,67.58915649406707,387.4572918673006,17.998550760523088
7.0,61.44494222724692,346.04243915210026,18.2018256327902
7.0,68.78601319196908,326.77675118070914,20.32231172477259
7.0,60.20950030019678,373.2756051106639,18.270436324543493
7.0,67.35656632595843,390.55908959131204,18.100594252490364
7.0,61.15409345751469,380.34928211581695,18.156779153526102
7.0,61.157908883100255,362.96478336638927,18.753813288710745
7.0,67.58915649406707,387.4572918673006,17.998550760523088
7.0,60.25641014255226,360.3536650439477,18.89814960725844
8.0,61.44494222724692,346.04243915210026,18.2018256327902
8.0,68.78601319196908,326.77675118070914,20.32231172477259
8.0,60.20950030019678,373.2756051106639,18.270436324543493
8.0,67.35656632595843,390.55908959131204,18.100594252490364
8.0,61.15409345751469,380.34928211581695,18.156779153526102
8.0,61.157908883100255,362.96478336638927,18.753813288710745
8.0,67.58915649406707,387.4572918673006,17.998550760523088
8.0,60.25641014255226,360.3536650439477,18.89814960725844
9.0,61.44494222724692,346.04243915210026,18.2018256327902
9.0,68.78601319196908,326.77675118070914,20.32231172477259
9.0,60.20950030019678,373.2756051106639,18.270436324543493
9.0,67.35656632595843,390.55908959131204,18.100594252490364
9.0,61.15409345751469,380.34928211581695,18.156779153526102
9.0,61.157908883100255,362.96478336638927,18.753813288710745
9.0,67.58915649406707,387.4572918673006,17.998550760523088
9.0,60.25641014255226,360.3536650439477,18.89814960725844
9.0,62.84569946614052,365.2409640026129,18.200913800992343
9.0,63.780097218887384,400.10206010177683,17.430689961620754
10.0,61.44494222724692,346.04243915210026,18.2018256327902
10.0,68.78601319196908,326.77675118070914,20.32231172477259
10.0,60.20950030019678,373.2756051106639,18.270436324543493
10.0,67.35656632595843,390.55908959131204,18.100594252490364
10.0,61.15409345751469,380.34928211581695,18.156779153526102
10.0,61.157908883100255,362.96478336638927,18.753813288710745
10.0,67.58915649406707,387.4572918673006,17.998550760523088
10.0,60.25641014255226,360.3536650439477,18.89814960725844
10.0,62.84569946614052,365.2409640026129,18.200913800992343
10.0,63.780097218887384,400.10206010177683,17.430689961620754
10.0,62.41921460978616,390.8411208370382,18.12913093393244
11.0,61.44494222724692,346.04243915210026,18.2018256327902
11.0,68.78601319196908,326.77675118070914,20.32231172477259
11.0,60.20950030019678,373.2756051106639,18.270436324543493
11.0,61.15409345751469,380.34928211581695,18.156779153526102
11.0,61.157908883100255,362.96478336638927,18.753813288710745
11.0,67.58915649406707,387.4572918673006,17.998550760523088
11.0,60.25641014255226,360.3536650439477,18.89814960725844
11.0,62.84569946614052,365.2409640026129,18.200913800992343
11.0,63.780097218887384,400.10206010177683,17.430689961620754
