Solution,Power,Latency,Cost
0,658.1546309248856,3461.1560745781353,202.21599178113172
1,654.3897902286619,3399.1204428338647,206.90199477994838
2,665.0059737908164,3372.877706272869,205.14464418731598
3,649.1508650649405,3456.7176944592775,204.23937389199193
4,647.4475961842276,3431.5906369782138,206.71252053353777
5,665.7557037173723,3360.5104001960044,207.88177910919504
6,657.6506459943139,3444.3468786806475,203.6182532121419
7,659.3929441714072,3473.8200412333263,201.58290146933717
8,640.7288514877696,3494.2164556466537,200.05398068090133
9,642.4573517692859,3444.6574668911126,204.60732838918048
10,640.8559863634515,3459.6898871512212,202.33103417247884
11,649.7949689748682,3402.55568327712,206.02944285904226
12,652.6828818871791,3425.005419223581,205.58699896988273
13,648.0986269239903,3539.526490533217,197.47505345298626
14,646.2737372105839,3438.337574159137,205.4801822578024
15,673.3235332115478,3355.695416458925,210.2841795863844
