Epoch,FrontSize,ArchiveSize,Time
1,62,12,1.0282366275787354
2,61,11,0.9990923404693604
3,64,14,0.9971246719360352
4,66,16,0.988257884979248
5,68,18,0.9940781593322754
6,71,21,1.0096142292022705
7,74,24,1.0252997875213623
8,67,17,1.0054540634155273
9,70,20,1.004225492477417
10,67,17,0.9941427707672119
11,67,17,1.039900779724121
12,69,19,0.990952730178833
13,65,15,0.9905540943145752
14,65,15,0.9810612201690674
15,65,15,0.9834697246551514
16,66,16,0.9946725368499756
17,63,13,0.9905562400817871
18,65,15,0.9993114471435547
19,66,16,1.002208948135376
20,72,22,1.0146467685699463
21,72,22,1.0203652381896973
22,72,22,1.0081138610839844
23,72,22,1.030444622039795
24,73,23,0.9897310733795166
25,72,22,1.005650281906128
26,72,22,1.3500611782073975
27,72,22,1.245912790298462
28,71,21,1.1923494338989258
29,74,24,1.0012593269348145
30,74,24,1.0008563995361328
31,75,25,1.0402717590332031
32,76,26,1.0060653686523438
33,77,27,1.2686936855316162
34,79,29,1.4861319065093994
35,79,29,1.2338781356811523
36,80,30,1.0859103202819824
37,80,30,1.0184829235076904
38,80,30,1.081810712814331
39,80,30,1.0164451599121094
40,81,31,1.0226430892944336
41,83,33,1.0755529403686523
42,83,33,1.0290756225585938
43,77,27,1.054490327835083
44,78,28,1.1958694458007812
45,79,29,1.0206012725830078
46,82,32,1.0621356964111328
47,84,34,1.0675535202026367
48,87,37,1.0505480766296387
49,88,38,1.0581142902374268
50,88,38,1.05155611038208
51,88,38,1.0526440143585205
52,84,34,1.0438261032104492
53,88,38,1.0729963779449463
54,90,40,1.0724477767944336
55,93,43,1.0897905826568604
56,95,45,1.081784963607788
57,89,39,1.0548217296600342
58,89,39,1.0346345901489258
59,91,41,1.0839512348175049
60,91,41,1.061659812927246
61,92,42,1.0452570915222168
62,92,42,1.0700089931488037
63,92,42,1.086456060409546
64,92,42,1.0472078323364258
65,94,44,1.0521554946899414
66,94,44,1.0535345077514648
67,94,44,1.0568993091583252
68,92,42,1.0578148365020752
69,92,42,1.082991123199463
70,94,44,1.058504343032837
71,96,46,1.089043140411377
72,99,49,1.1075506210327148
73,99,49,1.1045145988464355
74,99,49,1.1494560241699219
75,100,50,1.119551420211792
76,100,50,1.1109302043914795
77,100,50,1.5388071537017822
78,100,50,1.09151291847229
79,100,50,1.0967345237731934
80,100,50,1.0793697834014893
81,100,50,1.0747675895690918
82,99,49,1.0960030555725098
83,99,49,1.0852100849151611
84,99,49,1.100426197052002
85,99,49,1.117293357849121
86,99,49,1.075817346572876
87,100,50,1.0739755630493164
88,100,50,1.0866012573242188
89,100,50,1.1234476566314697
90,100,50,1.0805840492248535
91,100,50,1.1207919120788574
92,100,50,1.0852928161621094
93,100,50,1.0824849605560303
94,100,50,1.097254753112793
95,100,50,1.1955573558807373
96,100,50,1.1035492420196533
97,100,50,1.1102259159088135
98,100,50,1.092972993850708
99,100,50,1.1007945537567139
100,100,50,1.1313488483428955
100,100,50,108.96608448028564
