Epoch,FrontSize,Time
1,21,7.2634923458099365
2,50,8.745156526565552
3,50,8.672127723693848
4,50,10.284972429275513
5,50,10.045229196548462
6,50,10.359986543655396
7,50,8.808013439178467
8,50,10.919565916061401
9,50,10.503130674362183
10,50,11.565086841583252
11,50,10.894713878631592
12,50,13.347663640975952
13,50,13.207057476043701
14,50,13.864291906356812
15,50,12.60760235786438
16,50,13.184202671051025
17,50,12.88336181640625
18,50,11.626387357711792
19,50,13.185829162597656
20,50,12.630481481552124
21,50,13.518060445785522
22,50,12.60719919204712
23,50,13.394820928573608
24,50,14.01646900177002
25,50,15.600809097290039
26,50,13.053081274032593
27,50,13.00857925415039
28,50,13.912503004074097
29,50,13.397002458572388
30,50,14.392977237701416
31,50,13.521317720413208
32,50,13.777878522872925
33,50,13.400835275650024
34,50,14.898501634597778
35,50,14.691084861755371
36,50,14.356451511383057
37,50,13.753247261047363
38,50,13.823764324188232
39,50,13.250105142593384
40,50,13.364793062210083
41,50,12.60056471824646
42,50,13.346970081329346
43,50,15.434828996658325
44,50,13.402171611785889
45,50,14.85599398612976
46,50,14.687094688415527
47,50,13.091793775558472
48,50,12.92709732055664
49,50,12.700784683227539
50,50,14.41995620727539
51,50,13.747352123260498
52,50,15.845232248306274
53,50,13.166840314865112
54,50,12.801270008087158
55,50,13.705013036727905
56,50,14.819904088973999
57,50,14.807765007019043
58,50,14.526769638061523
59,50,13.998498678207397
60,50,13.674962282180786
61,50,13.771245241165161
62,50,14.162640571594238
63,50,14.573029041290283
64,50,15.101593732833862
65,50,15.99266004562378
66,50,13.963812828063965
67,50,14.790305614471436
68,50,12.607735633850098
69,50,12.612267017364502
70,50,12.983788967132568
71,50,12.855851173400879
72,50,14.301398038864136
73,50,13.922770023345947
74,50,14.778424501419067
75,50,15.409173488616943
76,50,14.416696548461914
77,50,15.013271808624268
78,50,14.708652019500732
79,50,13.377479314804077
80,50,14.474769353866577
81,50,12.84621262550354
82,50,14.697065830230713
83,50,13.039882898330688
84,50,13.937733173370361
85,50,14.1018705368042
86,50,14.527485609054565
87,50,13.283824682235718
88,50,13.538251638412476
89,50,12.797867059707642
90,50,12.784302234649658
91,50,12.644870042800903
92,50,13.185405731201172
93,50,12.839356422424316
94,50,14.736887454986572
95,50,15.994185209274292
96,50,14.077317953109741
97,50,12.669874668121338
98,50,12.680357694625854
99,50,13.109374284744263
100,50,15.355689764022827
100,50,1341.2640209197998
