Epoch,FrontSize,ArchiveSize,Time
1,61,11,12.700480937957764
2,64,14,13.036648035049438
3,65,15,12.90786623954773
4,62,12,13.252240180969238
5,62,12,13.084805011749268
6,64,14,12.650038480758667
7,66,16,12.631262063980103
8,68,18,12.809858322143555
9,63,13,12.640495300292969
10,63,13,13.72462797164917
11,63,13,13.090881824493408
12,65,15,13.358392238616943
13,64,14,12.684496641159058
14,65,15,12.680168867111206
15,64,14,12.670713663101196
16,65,15,12.625012874603271
17,66,16,12.522565603256226
18,68,18,12.573055744171143
19,69,19,12.550377368927002
20,70,20,12.644481658935547
21,72,22,12.565229892730713
22,72,22,13.980363845825195
23,74,24,13.11959457397461
24,73,23,14.971549987792969
25,73,23,14.08270263671875
26,75,25,12.627609252929688
27,75,25,12.565568685531616
28,75,25,12.605769395828247
29,76,26,14.65502643585205
30,76,26,13.223952293395996
31,76,26,13.126026391983032
32,76,26,13.499368906021118
33,76,26,12.606653690338135
34,77,27,12.72718358039856
35,77,27,13.950295209884644
36,77,27,12.762653589248657
37,79,29,13.284790515899658
38,76,26,13.41708254814148
39,77,27,12.566162586212158
40,81,31,12.703263521194458
41,82,32,13.559747457504272
42,82,32,13.214164733886719
43,84,34,12.974955081939697
44,84,34,12.819540977478027
45,84,34,13.767902135848999
46,86,36,12.79696273803711
47,85,35,12.874752044677734
48,85,35,12.874083042144775
49,87,37,12.95050311088562
50,87,37,15.10915994644165
51,87,37,13.567845106124878
52,87,37,13.244683027267456
53,86,36,13.794013500213623
54,86,36,12.777355432510376
55,83,33,12.745566844940186
56,74,24,12.739813566207886
57,66,16,12.716413497924805
58,65,15,12.718806028366089
59,68,18,12.61144232749939
60,71,21,12.908658981323242
61,72,22,12.64823603630066
62,74,24,13.770920276641846
63,75,25,14.366930961608887
64,75,25,13.71646237373352
65,75,25,13.143926620483398
66,76,26,13.761256694793701
67,76,26,12.814901113510132
68,77,27,13.120240211486816
69,77,27,12.735227823257446
70,77,27,12.66010594367981
71,77,27,12.654383897781372
72,78,28,13.037584781646729
73,79,29,14.402536630630493
74,78,28,12.889434099197388
75,75,25,12.612260818481445
76,76,26,12.82833218574524
77,73,23,13.566380500793457
78,74,24,14.545735359191895
79,75,25,12.998404741287231
80,76,26,12.771862268447876
81,78,28,12.715505123138428
82,78,28,12.886477947235107
83,79,29,14.059003591537476
84,79,29,12.723803043365479
85,79,29,12.712345361709595
86,79,29,13.659309387207031
87,81,31,12.710215091705322
88,82,32,13.641820669174194
89,83,33,12.70253300666809
90,73,23,12.74520230293274
91,69,19,15.502632141113281
92,73,23,14.765506267547607
93,73,23,14.355306148529053
94,74,24,13.82368278503418
95,74,24,13.007721662521362
96,74,24,14.049152851104736
97,75,25,14.281273126602173
98,75,25,12.708897829055786
99,79,29,12.683485269546509
100,85,35,14.196270227432251
100,85,35,1341.056396484375
