Solution,Power,Latency,Cost
0,726.6164031359978,4492.81897176201,126.55877332465504
1,726.6164031359978,4492.81897176201,126.55877332465504
2,726.6164031359978,4492.81897176201,126.55877332465504
3,726.6164031359978,4492.81897176201,126.55877332465504
4,726.6164031359978,4492.81897176201,126.55877332465504
5,726.6164031359978,4492.81897176201,126.55877332465504
6,726.6164031359978,4492.81897176201,126.55877332465504
7,726.6164031359978,4492.81897176201,126.55877332465504
8,726.6164031359978,4492.81897176201,126.55877332465504
9,726.6164031359978,4492.81897176201,126.55877332465504
10,726.6164031359978,4492.81897176201,126.55877332465504
11,726.6164031359978,4492.81897176201,126.55877332465504
12,726.6164031359978,4492.81897176201,126.55877332465504
13,726.6164031359978,4492.81897176201,126.55877332465504
14,726.6164031359978,4492.81897176201,126.55877332465504
15,726.6164031359978,4492.81897176201,126.55877332465504
16,726.6164031359978,4492.81897176201,126.55877332465504
17,726.6164031359978,4492.81897176201,126.55877332465504
18,726.6164031359978,4492.81897176201,126.55877332465504
19,726.6164031359978,4492.81897176201,126.55877332465504
20,726.6164031359978,4492.81897176201,126.55877332465504
21,726.6164031359978,4492.81897176201,126.55877332465504
22,726.6164031359978,4492.81897176201,126.55877332465504
23,726.6164031359978,4492.81897176201,126.55877332465504
24,726.6164031359978,4492.81897176201,126.55877332465504
25,726.6164031359978,4492.81897176201,126.55877332465504
26,726.6164031359978,4492.81897176201,126.55877332465504
27,726.6164031359978,4492.81897176201,126.55877332465504
28,726.6164031359978,4492.81897176201,126.55877332465504
29,726.6164031359978,4492.81897176201,126.55877332465504
30,726.6164031359978,4492.81897176201,126.55877332465504
31,726.6164031359978,4492.81897176201,126.55877332465504
32,726.6164031359978,4492.81897176201,126.55877332465504
33,726.6164031359978,4492.81897176201,126.55877332465504
34,726.6164031359978,4492.81897176201,126.55877332465504
35,726.6164031359978,4492.81897176201,126.55877332465504
36,726.6164031359978,4492.81897176201,126.55877332465504
37,726.6164031359978,4492.81897176201,126.55877332465504
38,726.6164031359978,4492.81897176201,126.55877332465504
39,726.6164031359978,4492.81897176201,126.55877332465504
40,726.6164031359978,4492.81897176201,126.55877332465504
41,726.6164031359978,4492.81897176201,126.55877332465504
42,726.6164031359978,4492.81897176201,126.55877332465504
43,726.6164031359978,4492.81897176201,126.55877332465504
44,726.6164031359978,4492.81897176201,126.55877332465504
45,726.6164031359978,4492.81897176201,126.55877332465504
46,726.6164031359978,4492.81897176201,126.55877332465504
47,726.6164031359978,4492.81897176201,126.55877332465504
48,726.6164031359978,4492.81897176201,126.55877332465504
49,726.6164031359978,4492.81897176201,126.55877332465504
