Solution,Power,Latency,Cost
0,263.09954074713795,1335.8438361423355,61.06007708523385
1,273.1344179781492,1669.1013582740836,48.584961829999976
2,273.1344179781492,1669.1013582740836,48.584961829999976
3,273.1344179781492,1669.1013582740836,48.584961829999976
4,273.1344179781492,1669.1013582740836,48.584961829999976
5,263.09954074713795,1335.8438361423355,61.06007708523385
6,253.3876818915725,1449.747291355142,56.73139474864169
7,252.91689901431377,1469.6513691757586,56.13967905672968
8,252.87047154244777,1543.600977537484,53.29955573194602
9,252.91689901431377,1469.6513691757586,56.13967905672968
10,263.09954074713795,1335.8438361423355,61.06007708523385
11,273.1344179781492,1669.1013582740836,48.584961829999976
12,273.1344179781492,1669.1013582740836,48.584961829999976
13,273.1344179781492,1669.1013582740836,48.584961829999976
14,273.1344179781492,1669.1013582740836,48.584961829999976
15,273.1344179781492,1669.1013582740836,48.584961829999976
16,273.1344179781492,1669.1013582740836,48.584961829999976
17,273.1344179781492,1669.1013582740836,48.584961829999976
18,252.91689901431377,1469.6513691757586,56.13967905672968
19,273.1344179781492,1669.1013582740836,48.584961829999976
20,252.91689901431377,1469.6513691757586,56.13967905672968
21,251.9148696202972,1483.15057622565,56.39771438424571
22,252.53966700074363,1529.4711787431102,54.627197085511455
23,263.09954074713795,1335.8438361423355,61.06007708523385
24,273.1344179781492,1669.1013582740836,48.584961829999976
25,273.1344179781492,1669.1013582740836,48.584961829999976
26,251.9148696202972,1483.15057622565,56.39771438424571
27,252.08620312737094,1479.120259692342,56.37352583572396
28,263.09954074713795,1335.8438361423355,61.06007708523385
29,273.1344179781492,1669.1013582740836,48.584961829999976
30,273.1344179781492,1669.1013582740836,48.584961829999976
31,273.1344179781492,1669.1013582740836,48.584961829999976
32,263.09954074713795,1335.8438361423355,61.06007708523385
33,273.1344179781492,1669.1013582740836,48.584961829999976
34,273.1344179781492,1669.1013582740836,48.584961829999976
35,251.9148696202972,1483.15057622565,56.39771438424571
36,273.1344179781492,1669.1013582740836,48.584961829999976
37,252.08620312737094,1479.120259692342,56.37352583572396
38,273.1344179781492,1669.1013582740836,48.584961829999976
39,273.1344179781492,1669.1013582740836,48.584961829999976
40,273.1344179781492,1669.1013582740836,48.584961829999976
41,273.1344179781492,1669.1013582740836,48.584961829999976
42,273.1344179781492,1669.1013582740836,48.584961829999976
43,263.09954074713795,1335.8438361423355,61.06007708523385
44,273.1344179781492,1669.1013582740836,48.584961829999976
45,273.1344179781492,1669.1013582740836,48.584961829999976
46,252.91689901431377,1469.6513691757586,56.13967905672968
47,273.1344179781492,1669.1013582740836,48.584961829999976
48,253.29775812714757,1478.9573037205487,56.128997923180854
49,273.1344179781492,1669.1013582740836,48.584961829999976
