Epoch,Power,Latency,Cost
1.0,575.0856814257696,2999.0165872907255,171.28093736863374
1.0,553.8163168695211,3152.853568204348,165.21787655381928
2.0,575.0856814257696,2999.0165872907255,171.28093736863374
2.0,553.8163168695211,3152.853568204348,165.21787655381928
2.0,560.4753131136337,3096.307647407367,166.05767593665811
2.0,562.0180524134793,3014.5766681148857,169.01323013275572
2.0,572.647623363093,3087.05359289218,166.57235802943913
2.0,557.8105489775885,3139.6158144644187,164.5492063580118
2.0,557.4738794883709,3097.348518902332,166.24515487584202
2.0,558.7565032757891,3163.508384338635,163.8787786761744
3.0,575.0856814257696,2999.0165872907255,171.28093736863374
3.0,553.8163168695211,3152.853568204348,165.21787655381928
3.0,560.4753131136337,3096.307647407367,166.05767593665811
3.0,572.647623363093,3087.05359289218,166.57235802943913
3.0,557.8105489775885,3139.6158144644187,164.5492063580118
3.0,557.8317948734356,3108.051533443969,166.15252379713044
3.0,557.8663728140542,3015.6804614862695,167.91281991382104
3.0,571.2599536057387,3087.4080453865568,165.4168114216229
3.0,556.9608978917947,3132.284567918282,164.9453713815182
3.0,573.5570836939755,3156.9361884097734,162.1170366337411
3.0,550.3266410961581,3247.2150504604197,166.06505397068352
4.0,575.0856814257696,2999.0165872907255,171.28093736863374
4.0,553.8163168695211,3152.853568204348,165.21787655381928
4.0,557.8105489775885,3139.6158144644187,164.5492063580118
4.0,557.8317948734356,3108.051533443969,166.15252379713044
4.0,557.8663728140542,3015.6804614862695,167.91281991382104
4.0,556.9608978917947,3132.284567918282,164.9453713815182
4.0,573.5570836939755,3156.9361884097734,162.1170366337411
4.0,550.3266410961581,3247.2150504604197,166.06505397068352
4.0,556.8063098577246,3058.5272665290445,166.8906901026698
4.0,548.6692546115578,3247.795677827427,165.23295289378146
4.0,574.4988300143918,2995.0228346034173,174.22289155047469
4.0,589.9659788263259,2981.6043272220622,175.27285510135445
4.0,557.4738794883709,3097.348518902332,166.24515487584202
4.0,558.7565032757891,3163.508384338635,163.8787786761744
4.0,562.4781853763523,3010.109229955826,169.2440580604828
5.0,575.0856814257696,2999.0165872907255,171.28093736863374
5.0,553.8163168695211,3152.853568204348,165.21787655381928
5.0,557.8105489775885,3139.6158144644187,164.5492063580118
5.0,557.8317948734356,3108.051533443969,166.15252379713044
5.0,557.8663728140542,3015.6804614862695,167.91281991382104
5.0,556.9608978917947,3132.284567918282,164.9453713815182
5.0,573.5570836939755,3156.9361884097734,162.1170366337411
5.0,550.3266410961581,3247.2150504604197,166.06505397068352
5.0,556.8063098577246,3058.5272665290445,166.8906901026698
5.0,548.6692546115578,3247.795677827427,165.23295289378146
5.0,574.4988300143918,2995.0228346034173,174.22289155047469
5.0,589.9659788263259,2981.6043272220622,175.27285510135445
5.0,553.9586372891094,3120.771004111546,165.55556462269695
5.0,559.1058105259929,3034.236367468543,165.2590562629494
5.0,563.7844530970783,3165.387243401845,163.696808996932
5.0,549.5161813616664,3162.129217483894,171.6572487141003
6.0,553.8163168695211,3152.853568204348,165.21787655381928
6.0,557.8105489775885,3139.6158144644187,164.5492063580118
6.0,557.8663728140542,3015.6804614862695,167.91281991382104
6.0,556.9608978917947,3132.284567918282,164.9453713815182
6.0,573.5570836939755,3156.9361884097734,162.1170366337411
6.0,550.3266410961581,3247.2150504604197,166.06505397068352
6.0,556.8063098577246,3058.5272665290445,166.8906901026698
6.0,548.6692546115578,3247.795677827427,165.23295289378146
6.0,574.4988300143918,2995.0228346034173,174.22289155047469
6.0,589.9659788263259,2981.6043272220622,175.27285510135445
6.0,553.9586372891094,3120.771004111546,165.55556462269695
6.0,557.4738794883709,3097.348518902332,166.24515487584202
6.0,562.4781853763523,3010.109229955826,169.2440580604828
6.0,552.7322936501645,3088.1181042030917,169.09034508073924
6.0,579.1322333716245,3140.117116730213,163.24851516045638
6.0,553.9308077987109,3166.3127073002133,164.52501610688222
6.0,558.7565032757891,3163.508384338635,163.8787786761744
7.0,553.8163168695211,3152.853568204348,165.21787655381928
7.0,557.8105489775885,3139.6158144644187,164.5492063580118
7.0,557.8663728140542,3015.6804614862695,167.91281991382104
7.0,556.9608978917947,3132.284567918282,164.9453713815182
7.0,573.5570836939755,3156.9361884097734,162.1170366337411
7.0,550.3266410961581,3247.2150504604197,166.06505397068352
7.0,556.8063098577246,3058.5272665290445,166.8906901026698
7.0,548.6692546115578,3247.795677827427,165.23295289378146
7.0,574.4988300143918,2995.0228346034173,174.22289155047469
7.0,589.9659788263259,2981.6043272220622,175.27285510135445
7.0,553.9586372891094,3120.771004111546,165.55556462269695
7.0,562.4781853763523,3010.109229955826,169.2440580604828
7.0,552.7322936501645,3088.1181042030917,169.09034508073924
7.0,579.1322333716245,3140.117116730213,163.24851516045638
7.0,559.9788367550367,3156.755277379701,164.31421336757555
7.0,559.1058105259929,3034.236367468543,165.2590562629494
7.0,577.3438989154171,3133.264296334515,164.48181503652097
7.0,556.6113973026569,3103.647823172441,165.39208448905697
7.0,563.7844530970783,3165.387243401845,163.696808996932
7.0,573.9035493297869,3006.463890545056,171.7588375664105
7.0,575.1332117455934,3002.418448471106,171.258378111889
8.0,553.8163168695211,3152.853568204348,165.21787655381928
8.0,557.8105489775885,3139.6158144644187,164.5492063580118
8.0,557.8663728140542,3015.6804614862695,167.91281991382104
8.0,556.9608978917947,3132.284567918282,164.9453713815182
8.0,573.5570836939755,3156.9361884097734,162.1170366337411
8.0,550.3266410961581,3247.2150504604197,166.06505397068352
8.0,556.8063098577246,3058.5272665290445,166.8906901026698
8.0,548.6692546115578,3247.795677827427,165.23295289378146
8.0,574.4988300143918,2995.0228346034173,174.22289155047469
8.0,589.9659788263259,2981.6043272220622,175.27285510135445
8.0,553.9586372891094,3120.771004111546,165.55556462269695
8.0,552.7322936501645,3088.1181042030917,169.09034508073924
8.0,579.1322333716245,3140.117116730213,163.24851516045638
8.0,559.9788367550367,3156.755277379701,164.31421336757555
8.0,559.1058105259929,3034.236367468543,165.2590562629494
8.0,577.3438989154171,3133.264296334515,164.48181503652097
8.0,556.6113973026569,3103.647823172441,165.39208448905697
8.0,552.2312204704281,3172.375216454822,163.99628536086686
8.0,555.3407500484273,3061.8425200029465,168.20717172466817
8.0,555.4190776952923,3066.4422329403333,168.18405891198375
9.0,557.8105489775885,3139.6158144644187,164.5492063580118
9.0,557.8663728140542,3015.6804614862695,167.91281991382104
9.0,556.9608978917947,3132.284567918282,164.9453713815182
9.0,573.5570836939755,3156.9361884097734,162.1170366337411
9.0,550.3266410961581,3247.2150504604197,166.06505397068352
9.0,556.8063098577246,3058.5272665290445,166.8906901026698
9.0,548.6692546115578,3247.795677827427,165.23295289378146
9.0,574.4988300143918,2995.0228346034173,174.22289155047469
9.0,589.9659788263259,2981.6043272220622,175.27285510135445
9.0,553.9586372891094,3120.771004111546,165.55556462269695
9.0,552.7322936501645,3088.1181042030917,169.09034508073924
9.0,579.1322333716245,3140.117116730213,163.24851516045638
9.0,559.9788367550367,3156.755277379701,164.31421336757555
9.0,559.1058105259929,3034.236367468543,165.2590562629494
9.0,577.3438989154171,3133.264296334515,164.48181503652097
9.0,556.6113973026569,3103.647823172441,165.39208448905697
9.0,552.2312204704281,3172.375216454822,163.99628536086686
9.0,551.2255484531064,3186.165621652118,163.05575571308032
9.0,573.9035493297869,3006.463890545056,171.7588375664105
9.0,555.2821707048739,3119.847075648354,168.62691795235878
9.0,720.7872531006253,4417.544451950422,130.26594454957728
9.0,563.7844530970783,3165.387243401845,163.696808996932
9.0,575.1332117455934,3002.418448471106,171.258378111889
9.0,553.3529623252316,3067.057712151657,168.81429183461677
10.0,557.8105489775885,3139.6158144644187,164.5492063580118
10.0,557.8663728140542,3015.6804614862695,167.91281991382104
10.0,556.9608978917947,3132.284567918282,164.9453713815182
10.0,573.5570836939755,3156.9361884097734,162.1170366337411
10.0,556.8063098577246,3058.5272665290445,166.8906901026698
10.0,574.4988300143918,2995.0228346034173,174.22289155047469
10.0,553.9586372891094,3120.771004111546,165.55556462269695
10.0,552.7322936501645,3088.1181042030917,169.09034508073924
10.0,579.1322333716245,3140.117116730213,163.24851516045638
10.0,559.9788367550367,3156.755277379701,164.31421336757555
10.0,559.1058105259929,3034.236367468543,165.2590562629494
10.0,577.3438989154171,3133.264296334515,164.48181503652097
10.0,556.6113973026569,3103.647823172441,165.39208448905697
10.0,552.2312204704281,3172.375216454822,163.99628536086686
10.0,551.2255484531064,3186.165621652118,163.05575571308032
10.0,573.9035493297869,3006.463890545056,171.7588375664105
10.0,555.2821707048739,3119.847075648354,168.62691795235878
10.0,552.7088760889794,3199.4566502153266,162.5625690394165
10.0,724.2970516980607,4425.501632315681,129.97973200465688
10.0,553.1432851233883,3056.749396025737,170.6668966180937
10.0,556.0842819589938,3104.917058677767,166.97806370830975
10.0,555.3407500484273,3061.8425200029465,168.20717172466817
10.0,553.5427901006042,3153.197578233169,165.21191697370355
10.0,589.9659788263259,2981.6043272220622,175.27285510135445
11.0,557.8105489775885,3139.6158144644187,164.5492063580118
11.0,557.8663728140542,3015.6804614862695,167.91281991382104
11.0,556.9608978917947,3132.284567918282,164.9453713815182
11.0,573.5570836939755,3156.9361884097734,162.1170366337411
11.0,556.8063098577246,3058.5272665290445,166.8906901026698
11.0,574.4988300143918,2995.0228346034173,174.22289155047469
11.0,552.7322936501645,3088.1181042030917,169.09034508073924
11.0,579.1322333716245,3140.117116730213,163.24851516045638
11.0,559.1058105259929,3034.236367468543,165.2590562629494
11.0,577.3438989154171,3133.264296334515,164.48181503652097
11.0,556.6113973026569,3103.647823172441,165.39208448905697
11.0,552.2312204704281,3172.375216454822,163.99628536086686
11.0,551.2255484531064,3186.165621652118,163.05575571308032
11.0,573.9035493297869,3006.463890545056,171.7588375664105
11.0,552.7088760889794,3199.4566502153266,162.5625690394165
11.0,724.2970516980607,4425.501632315681,129.97973200465688
11.0,553.1432851233883,3056.749396025737,170.6668966180937
11.0,556.0842819589938,3104.917058677767,166.97806370830975
11.0,546.9330298396607,3196.7239062775825,165.01333855861424
11.0,575.1332117455934,3002.418448471106,171.258378111889
11.0,553.3529623252316,3067.057712151657,168.81429183461677
11.0,738.5833167515805,4250.063972443735,138.15799308970966
12.0,557.8105489775885,3139.6158144644187,164.5492063580118
12.0,557.8663728140542,3015.6804614862695,167.91281991382104
12.0,556.9608978917947,3132.284567918282,164.9453713815182
12.0,573.5570836939755,3156.9361884097734,162.1170366337411
12.0,556.8063098577246,3058.5272665290445,166.8906901026698
12.0,574.4988300143918,2995.0228346034173,174.22289155047469
12.0,579.1322333716245,3140.117116730213,163.24851516045638
12.0,577.3438989154171,3133.264296334515,164.48181503652097
12.0,556.6113973026569,3103.647823172441,165.39208448905697
12.0,552.2312204704281,3172.375216454822,163.99628536086686
12.0,551.2255484531064,3186.165621652118,163.05575571308032
12.0,552.7088760889794,3199.4566502153266,162.5625690394165
12.0,724.2970516980607,4425.501632315681,129.97973200465688
12.0,553.1432851233883,3056.749396025737,170.6668966180937
12.0,546.9330298396607,3196.7239062775825,165.01333855861424
12.0,553.7922058712097,3140.64063166346,162.3730657274324
12.0,555.3407500484273,3061.8425200029465,168.20717172466817
12.0,551.3203829507702,3115.1014580569476,165.24561918115523
13.0,557.8105489775885,3139.6158144644187,164.5492063580118
13.0,557.8663728140542,3015.6804614862695,167.91281991382104
13.0,556.9608978917947,3132.284567918282,164.9453713815182
13.0,573.5570836939755,3156.9361884097734,162.1170366337411
13.0,556.8063098577246,3058.5272665290445,166.8906901026698
13.0,579.1322333716245,3140.117116730213,163.24851516045638
13.0,577.3438989154171,3133.264296334515,164.48181503652097
13.0,552.2312204704281,3172.375216454822,163.99628536086686
13.0,551.2255484531064,3186.165621652118,163.05575571308032
13.0,552.7088760889794,3199.4566502153266,162.5625690394165
13.0,724.2970516980607,4425.501632315681,129.97973200465688
13.0,553.1432851233883,3056.749396025737,170.6668966180937
13.0,546.9330298396607,3196.7239062775825,165.01333855861424
13.0,553.7922058712097,3140.64063166346,162.3730657274324
13.0,550.7834744713945,3061.946714870445,165.66263739816367
13.0,551.4857091260385,3221.8886284978194,162.24274478143278
13.0,552.959847988474,3146.702298484078,163.7511451902149
13.0,738.5833167515805,4250.063972443735,138.15799308970966
14.0,557.8663728140542,3015.6804614862695,167.91281991382104
14.0,556.8063098577246,3058.5272665290445,166.8906901026698
14.0,552.2312204704281,3172.375216454822,163.99628536086686
14.0,551.2255484531064,3186.165621652118,163.05575571308032
14.0,552.7088760889794,3199.4566502153266,162.5625690394165
14.0,724.2970516980607,4425.501632315681,129.97973200465688
14.0,553.1432851233883,3056.749396025737,170.6668966180937
14.0,546.9330298396607,3196.7239062775825,165.01333855861424
14.0,550.7834744713945,3061.946714870445,165.66263739816367
14.0,551.4857091260385,3221.8886284978194,162.24274478143278
14.0,547.8786060674717,3182.149374496336,163.21907076507946
14.0,555.3407500484273,3061.8425200029465,168.20717172466817
15.0,557.8663728140542,3015.6804614862695,167.91281991382104
15.0,556.8063098577246,3058.5272665290445,166.8906901026698
15.0,552.2312204704281,3172.375216454822,163.99628536086686
15.0,551.2255484531064,3186.165621652118,163.05575571308032
15.0,552.7088760889794,3199.4566502153266,162.5625690394165
15.0,553.1432851233883,3056.749396025737,170.6668966180937
15.0,546.9330298396607,3196.7239062775825,165.01333855861424
15.0,550.7834744713945,3061.946714870445,165.66263739816367
15.0,551.4857091260385,3221.8886284978194,162.24274478143278
15.0,547.8786060674717,3182.149374496336,163.21907076507946
15.0,738.5833167515805,4250.063972443735,138.15799308970966
15.0,552.7421547741465,3093.7076960959557,159.89457643677483
16.0,557.8663728140542,3015.6804614862695,167.91281991382104
16.0,556.8063098577246,3058.5272665290445,166.8906901026698
16.0,552.2312204704281,3172.375216454822,163.99628536086686
16.0,551.2255484531064,3186.165621652118,163.05575571308032
16.0,552.7088760889794,3199.4566502153266,162.5625690394165
16.0,553.1432851233883,3056.749396025737,170.6668966180937
16.0,550.7834744713945,3061.946714870445,165.66263739816367
16.0,551.4857091260385,3221.8886284978194,162.24274478143278
16.0,547.8786060674717,3182.149374496336,163.21907076507946
16.0,738.5833167515805,4250.063972443735,138.15799308970966
16.0,563.8724752299391,2989.3357168334155,168.4057062557149
17.0,557.8663728140542,3015.6804614862695,167.91281991382104
17.0,552.2312204704281,3172.375216454822,163.99628536086686
17.0,551.2255484531064,3186.165621652118,163.05575571308032
17.0,552.7088760889794,3199.4566502153266,162.5625690394165
17.0,551.4857091260385,3221.8886284978194,162.24274478143278
17.0,547.8786060674717,3182.149374496336,163.21907076507946
17.0,738.5833167515805,4250.063972443735,138.15799308970966
17.0,563.8724752299391,2989.3357168334155,168.4057062557149
17.0,555.8593150353805,3058.7368670636015,163.9616347427866
17.0,552.7421547741465,3093.7076960959557,159.89457643677483
18.0,557.8663728140542,3015.6804614862695,167.91281991382104
18.0,547.8786060674717,3182.149374496336,163.21907076507946
18.0,738.5833167515805,4250.063972443735,138.15799308970966
18.0,563.8724752299391,2989.3357168334155,168.4057062557149
18.0,555.8593150353805,3058.7368670636015,163.9616347427866
19.0,557.8663728140542,3015.6804614862695,167.91281991382104
19.0,547.8786060674717,3182.149374496336,163.21907076507946
19.0,738.5833167515805,4250.063972443735,138.15799308970966
