Epoch,FrontSize,Time
1,26,2.8361024856567383
2,50,4.547123670578003
3,50,3.243288516998291
4,50,3.316636323928833
5,50,2.8555233478546143
6,50,4.035613059997559
7,50,3.9480347633361816
8,50,4.710894584655762
9,50,4.08956241607666
10,50,4.923736810684204
11,50,4.858565807342529
12,50,4.95047926902771
13,50,4.875155687332153
14,50,4.936518669128418
15,50,4.930019378662109
16,50,4.939908027648926
17,50,4.94405460357666
18,50,5.141759634017944
19,50,4.950206279754639
20,50,5.2708985805511475
21,50,6.3482160568237305
22,50,6.2454588413238525
23,50,4.971669435501099
24,50,5.306666612625122
25,50,6.4541192054748535
26,50,5.921694278717041
27,50,5.898127794265747
28,50,4.978702783584595
29,50,5.102327823638916
30,50,5.104894399642944
31,50,6.062561750411987
32,50,5.13193941116333
33,50,5.613414287567139
34,50,5.5030951499938965
35,50,5.741473913192749
36,50,5.241476774215698
37,50,5.143531322479248
38,50,5.7403552532196045
39,50,4.974925994873047
40,50,6.032767295837402
41,50,5.029080867767334
42,50,4.978128433227539
43,50,4.992939233779907
44,50,4.986895322799683
45,50,5.005956172943115
46,50,4.981439590454102
47,50,5.5085389614105225
48,50,5.119734525680542
49,50,5.38179087638855
50,50,5.536665439605713
51,50,5.891752004623413
52,50,4.982509613037109
53,50,5.290555953979492
54,50,5.546881437301636
55,50,5.342911720275879
56,50,5.870187759399414
57,50,5.530287027359009
58,50,6.268064260482788
59,50,5.723999977111816
60,50,5.893032073974609
61,50,5.356063365936279
62,50,4.957825660705566
63,50,4.9989542961120605
64,50,4.986565828323364
65,50,4.96414852142334
66,50,4.970207691192627
67,50,4.949100971221924
68,50,5.008236646652222
69,50,4.970947504043579
70,50,5.234529733657837
71,50,6.023407936096191
72,50,5.108186483383179
73,50,4.949569940567017
74,50,4.96151065826416
75,50,4.97242546081543
76,50,4.946327447891235
77,50,5.001905202865601
78,50,4.968261003494263
79,50,5.180643558502197
80,50,5.96540904045105
81,50,4.963581800460815
82,50,4.955775260925293
83,50,4.997034788131714
84,50,4.949542999267578
85,50,4.963883876800537
86,50,5.2702414989471436
87,50,6.2126359939575195
88,50,4.969478130340576
89,50,5.058665990829468
90,50,5.504724502563477
91,50,5.691908359527588
92,50,4.965137720108032
93,50,5.823139429092407
94,50,5.059732913970947
95,50,4.9725611209869385
96,50,4.970970869064331
97,50,5.0255820751190186
98,50,6.04894495010376
99,50,5.19463586807251
100,50,5.245073080062866
100,50,517.2015616893768
