Epoch,FrontSize,ArchiveSize,Time
1,59,9,7.556016206741333
2,56,6,6.56880784034729
3,57,7,6.276243686676025
4,57,7,6.495202541351318
5,57,7,6.5416035652160645
6,56,6,6.353114604949951
7,60,10,6.635052680969238
8,60,10,7.436136245727539
9,58,8,7.820180892944336
10,61,11,8.177848100662231
11,59,9,7.559816122055054
12,59,9,7.174259424209595
13,59,9,6.554948329925537
14,63,13,6.574195623397827
15,60,10,6.250737905502319
16,59,9,6.615560054779053
17,61,11,6.957801580429077
18,63,13,6.54997706413269
19,65,15,6.903898000717163
20,66,16,7.186731576919556
21,70,20,7.609299659729004
22,69,19,7.58213472366333
23,69,19,6.965431213378906
24,70,20,7.348087549209595
25,73,23,7.417990684509277
26,75,25,6.406819820404053
27,77,27,8.237378358840942
28,77,27,8.043029069900513
29,77,27,9.035880327224731
30,76,26,8.301709175109863
31,78,28,7.715925693511963
32,77,27,7.381811857223511
33,82,32,7.800793647766113
34,80,30,8.349557161331177
35,81,31,7.2578442096710205
36,84,34,7.8975913524627686
37,81,31,6.714149475097656
38,82,32,7.2399585247039795
39,79,29,7.367372989654541
40,81,31,7.149837017059326
41,85,35,7.676109313964844
42,91,41,8.430328369140625
43,91,41,7.769630670547485
44,95,45,8.217284440994263
45,93,43,8.356667041778564
46,98,48,8.323801755905151
47,89,39,7.994134902954102
48,93,43,8.248929262161255
49,91,41,8.255936622619629
50,91,41,9.458492279052734
51,93,43,8.571305274963379
52,94,44,8.996208429336548
53,92,42,8.104380130767822
54,100,50,8.276464223861694
55,97,47,8.754149436950684
56,99,49,8.582329750061035
57,97,47,8.824612855911255
58,100,50,9.067605018615723
59,100,50,8.489811658859253
60,95,45,9.020509481430054
61,96,46,7.918429374694824
62,95,45,8.201725006103516
63,100,50,8.33379316329956
64,100,50,9.674067735671997
65,100,50,8.948854207992554
66,99,49,9.245954036712646
67,100,50,8.676445722579956
68,100,50,8.796364068984985
69,100,50,8.4032564163208
70,100,50,8.736494064331055
71,100,50,8.13160228729248
72,100,50,8.89374327659607
73,100,50,8.966092586517334
74,100,50,8.34436821937561
75,100,50,10.192366600036621
76,100,50,9.769612789154053
77,100,50,9.468223810195923
78,100,50,10.298068523406982
79,100,50,9.442167282104492
80,100,50,9.179973363876343
81,100,50,8.80818247795105
82,100,50,7.889253854751587
83,99,49,7.645222425460815
84,100,50,8.723380327224731
85,100,50,8.795542001724243
86,100,50,7.926807641983032
87,99,49,8.10902214050293
88,100,50,7.668843984603882
89,99,49,8.350667715072632
90,100,50,8.029404401779175
91,99,49,7.652478456497192
92,98,48,7.081442832946777
93,97,47,8.047427415847778
94,100,50,8.432804346084595
95,100,50,8.574264287948608
96,97,47,7.748996257781982
97,98,48,7.243548393249512
98,100,50,8.09078049659729
99,100,50,8.354426622390747
100,100,50,8.633429527282715
100,100,50,810.8409354686737
