Solution,Power,Latency,Cost
0,427.4937122786841,2258.5886662882585,126.95916882159773
1,431.2783889825271,2219.710581030337,131.5410720777676
2,423.5663942307305,2254.376876638878,129.9465352252019
3,419.38085339729366,2260.06197902015,129.3552916822584
4,420.20410692726824,2245.1023732445324,131.38247366474363
5,417.5757692522206,2279.5664567372987,128.75349216907077
6,440.34209228580113,2213.057150316871,135.50190790643106
7,439.3295714617217,2224.079160940344,130.43869647209397
8,424.5054758587001,2229.516716481811,131.82584178402752
9,419.0571568286579,2347.848418815549,128.62945670244486
10,423.1867105453499,2305.030383236464,128.1654635970723
11,424.388996425966,2281.812212855566,126.03102158472221
12,419.8486178095385,2270.691240931682,128.273946164669
