Solution,Power,Latency,Cost
0,63.583557026889714,344.5172328271434,19.824767696807545
1,59.04855047680883,353.30384628796065,17.388925697223655
2,71.41395977583595,330.74844263108326,21.262054577861235
3,84.259553316179,491.1316459275506,15.935877134308303
4,89.10861008610522,538.6226110351113,15.416760833255807
5,90.55764729617947,505.9025133256262,15.787247101842492
6,88.30500341607667,529.5718690106414,15.501008371991286
7,68.29320480781927,342.30671287212215,21.19235181851954
8,69.87251698589832,335.68641953541817,21.230795800973336
9,85.88180318691033,521.0405831328171,15.776730081792135
10,81.16366224426008,475.2985469618538,16.735035525454226
11,84.94976199247945,476.2020950850103,15.989139300929356
12,89.34132367299941,529.309317391132,15.47504684572271
13,69.02783015469262,342.45938204294555,20.648294161823326
14,71.76316495099847,327.65169060226015,20.812592865981625
15,83.40139915588139,516.5233243824965,16.077035863112574
16,70.48822787922292,342.2194680067795,20.65853129314399
17,90.44428207465533,513.1267424900539,15.739993460272354
18,88.34643438312476,516.7314970285711,15.65252496466179
19,87.98414284192587,533.0152827760322,15.573601559342821
20,88.35714172366409,467.01185267468674,16.51454716606867
21,73.85878356447965,323.4346358884844,20.72630231516404
22,65.04240243221615,374.4107275188474,16.860238652508404
