Solution,Power,Latency,Cost
0,362.4073358400177,1859.5369910257996,106.67667758384766
1,356.6548319294888,1966.8992281885917,102.49008577147117
2,349.6085603745746,1865.7780725918476,108.44362901321651
3,357.8089730668426,1855.7235404940188,109.30242609652433
4,362.1672166589116,1849.9870828265446,111.34963464796792
5,343.70790428283044,1874.490194126105,105.69799792783121
6,355.8473950402898,1862.8814132931068,106.1912480342668
7,353.3442113011323,1866.5008975170113,105.98371266633961
8,345.9325941973208,1910.2995138427314,104.1275715690779
9,346.01900834236864,1865.9635747972459,106.11866508559626
10,347.25042845387225,1889.3688407651694,103.32935614475782
11,348.5398119621438,1872.6487633352765,104.8571001230042
