Solution,Power,Latency,Cost
0,645.5379826393255,3410.8369025054767,207.3506659790369
1,645.5379826393255,3410.8369025054767,207.3506659790369
2,646.6643801497676,3430.0695696220637,204.30300810745024
3,674.2365473914533,3357.367414190939,210.08163556119902
4,648.6087143511303,3382.587770803492,206.59939370549196
5,649.1973469685738,3444.5211386484516,202.76464495059474
6,646.7813228158922,3434.3451927605183,203.59005470099532
7,646.0219396671557,3396.217117291126,204.37635547501438
8,659.2028524029223,3358.519721197406,204.96448403825963
9,635.9355111771845,3453.507815071097,201.65142284218132
10,636.0150700941864,3486.7465448732423,200.3927263004696
