Solution,Power,Latency,Cost
0,420.9159029408338,2249.7659966441697,129.2911568762374
1,420.9159029408338,2249.7659966441697,129.2911568762374
2,419.79209137641413,2300.6536463717102,129.00536373211784
3,424.47472480521196,2277.600498672297,127.2192770627185
4,424.5459826232042,2245.003178699599,129.52483814041852
5,443.0623879937134,2233.308686938521,134.80716250034965
6,430.47361227349575,2342.0245411107703,124.44389224904376
7,420.5416438595957,2313.9342610125464,128.86245996343018
8,436.5374289749724,2235.0692401324545,133.37736516348514
9,417.4174044989969,2316.492489692301,127.27956900270732
10,432.94556012491654,2340.0275668908403,126.85059865783067
11,420.2261488471624,2285.211709083879,129.10030563426147
